P31946	NP_003395.1
P31946	NP_003395
P31946	NP_647539.1
P31946	NP_647539
P62258	NP_006752.1
P62258	NP_006752
Q04917	NP_003396.1
Q04917	NP_003396
P61981	NP_036611.2
P61981	NP_036611
P31947	NP_006133.1
P31947	NP_006133
P27348	NP_006817.1
P27348	NP_006817
P63104	NP_001129171.1
P63104	NP_001129171
P63104	NP_001129172.1
P63104	NP_001129172
P63104	NP_001129173.1
P63104	NP_001129173
P63104	NP_001129174.1
P63104	NP_001129174
P63104	NP_003397.1
P63104	NP_003397
P63104	NP_663723.1
P63104	NP_663723
P63104	XP_005251118.1
P63104	XP_005251118
P63104	XP_005251119.1
P63104	XP_005251119
P63104	XP_005251120.1
P63104	XP_005251120
P30443	NP_001229687.1
P30443	NP_001229687
P01892	XP_006725814.1
P01892	XP_006725814
P04439	NP_002107.3
P04439	NP_002107
Q96QU6	NP_001120691.1
Q96QU6	NP_001120691
Q96QU6	NP_115981.1
Q96QU6	NP_115981
Q96QU6	XP_005253227.1
Q96QU6	XP_005253227
Q4AC99	NP_001027025.2
Q4AC99	NP_001027025
P30450	XP_006726110.1
P30450	XP_006726110
P01889	NP_005505.2
P01889	NP_005505
P30466	XP_005275434.1
P30466	XP_005275434
P10321	NP_002108.4
P10321	NP_002108
Q15172	NP_001186685.1
Q15172	NP_001186685
Q15172	NP_006234.1
Q15172	NP_006234
Q15173	NP_006235.1
Q15173	NP_006235
Q14738	NP_001257405.1
Q14738	NP_001257405
Q14738	NP_006236.1
Q14738	NP_006236
Q14738	NP_851307.1
Q14738	NP_851307
Q14738	NP_851308.1
Q14738	NP_851308
Q16537	NP_001269108.1
Q16537	NP_001269108
Q16537	NP_001269109.1
Q16537	NP_001269109
Q16537	NP_001269110.1
Q16537	NP_001269110
Q16537	NP_001269111.1
Q16537	NP_001269111
Q16537	NP_006237.1
Q16537	NP_006237
Q13362	NP_001155197.1
Q13362	NP_001155197
Q13362	NP_001155198.1
Q13362	NP_001155198
Q13362	NP_002710.2
Q13362	NP_002710
Q13362	NP_848701.1
Q13362	NP_848701
Q13362	NP_848702.1
Q13362	NP_848702
Q13362	XP_005267884.1
Q13362	XP_005267884
P30153	NP_055040.2
P30153	NP_055040
P30154	NP_001171033.1
P30154	NP_001171033
P30154	NP_001171034.1
P30154	NP_001171034
P30154	NP_002707.3
P30154	NP_002707
P30154	NP_859050.1
P30154	NP_859050
P30154	NP_859051.1
P30154	NP_859051
P63151	NP_001171062.1
P63151	NP_001171062
P63151	NP_002708.1
P63151	NP_002708
Q00005	NP_001258828.1
Q00005	NP_001258828
Q00005	NP_001258829.1
