A6NCE7,Q9NT62,MAP1LC3B2,ATG3,1,1,0,,1,1,0,
A6NCE7,Q9H0Y0,MAP1LC3B2,ATG10,1,1,0,,1,1,0,
O75143,Q8TDY2,ATG13,RB1CC1,1,1,0,,1,1,0,
O75143,Q9BSB4,ATG13,ATG101,1,1,0,,1,1,0,
O75385,P54646,ULK1,PRKAA2,1,1,0,,1,0,1,
O94817,Q9H1Y0,ATG12,ATG5,1,1,0,,1,1,0,
O94817,Q9NT62,ATG12,ATG3,1,1,0,,1,1,0,
O95166,Q9BXW4,GABARAP,MAP1LC3C,1,1,0,20562859,1,1,0,
O95166,Q9H0R8,GABARAP,GABARAPL1,1,1,0,20562859,1,1,0,
O95166,O94817,GABARAP,ATG12,1,1,0,,1,1,0,
O95166,Q9Y4P1,GABARAP,ATG4B,1,1,0,,1,1,0,
O95166,O95352,GABARAP,ATG7,1,1,0,,1,1,0,
O95166,Q9NT62,GABARAP,ATG3,1,1,0,,1,1,0,
O95166,Q9GZQ8,GABARAP,MAP1LC3B,1,1,0,,1,1,0,
O95352,Q9BXW4,ATG7,MAP1LC3C,1,1,0,20562859,1,1,0,
O95352,Q9H0R8,ATG7,GABARAPL1,1,1,0,20562859,1,1,0,
O95352,Q9H492,ATG7,MAP1LC3A,1,1,0,20562859,1,1,0,
O95352,O00443,ATG7,PIK3C2A,1,1,0,,1,0,1,
O95352,Q9NT62,ATG7,ATG3,1,1,0,,1,1,0,
O95352,Q9H0Y0,ATG7,ATG10,1,1,0,,1,1,0,
O95352,Q9GZQ8,ATG7,MAP1LC3B,1,1,0,,1,1,0,
O95352,P60520,ATG7,GABARAPL2,1,1,0,,1,1,0,
O95352,O95166,ATG7,GABARAP,1,1,0,,1,1,0,
P60520,Q9BXW4,GABARAPL2,MAP1LC3C,1,1,0,20562859,1,1,0,
P60520,Q9H0R8,GABARAPL2,GABARAPL1,1,1,0,20562859,1,1,0,
P60520,Q9Y4P1,GABARAPL2,ATG4B,1,1,0,,1,1,0,
P60520,O95352,GABARAPL2,ATG7,1,1,0,,1,1,0,
P60520,Q9NT62,GABARAPL2,ATG3,1,1,0,,1,1,0,
P60520,O75385,GABARAPL2,ULK1,1,1,0,,1,1,0,
P60520,O95166,GABARAPL2,GABARAP,1,1,0,,1,1,0,
Q13501,Q9H0R8,SQSTM1,GABARAPL1,1,1,0,17580304:20562859:19250911:16189514:23022382,1,1,0,
Q13501,Q9H492,SQSTM1,MAP1LC3A,1,1,0,16286508:17580304:20562859:23022382:19250911,1,1,0,
Q13501,Q9GZQ8,SQSTM1,MAP1LC3B,1,1,0,,1,1,0,
Q13501,P60520,SQSTM1,GABARAPL2,1,1,0,,1,1,0,
Q13501,O95166,SQSTM1,GABARAP,1,1,0,,1,1,0,
Q14457,Q8NEB9,BECN1,PIK3C3,1,1,0,,1,1,0,
Q14457,Q9P2Y5,BECN1,UVRAG,1,1,0,,1,1,0,
Q2TAZ0,Q9H0R8,ATG2A,GABARAPL1,1,1,0,20562859,1,1,0,
Q2TAZ0,Q9Y484,ATG2A,WDR45,1,1,0,,1,0,1,
Q2TAZ0,Q5MNZ9,ATG2A,WIPI1,1,1,0,,1,1,0,
Q676U5,Q9BXW4,ATG16L1,MAP1LC3C,1,1,0,20562859,1,1,0,
Q676U5,Q9H1Y0,ATG16L1,ATG5,1,1,0,,1,1,0,
Q676U5,O94817,ATG16L1,ATG12,1,1,0,,1,1,0,
Q676U5,Q9NT62,ATG16L1,ATG3,1,1,0,,1,1,0,
Q676U5,Q9GZQ8,ATG16L1,MAP1LC3B,1,1,0,,1,1,0,
Q6ZNE5,Q8NEB9,ATG14,PIK3C3,1,1,0,,1,1,0,
Q6ZNE5,B4DS82,ATG14,B4DS82,1,1,0,,1,0,1,
Q7Z6L1,Q9H1Y0,TECPR1,ATG5,1,1,0,,1,1,0,
Q7Z6L1,O94817,TECPR1,ATG12,1,1,0,,1,1,0,
Q7Z6L1,Q9NT62,TECPR1,ATG3,1,1,0,,1,1,0,
Q8NEB9,Q9BXW4,PIK3C3,MAP1LC3C,1,1,0,20562859,1,1,0,
Q8NEB9,Q9P2Y5,PIK3C3,UVRAG,1,1,0,,1,1,0,
Q8NEB9,B4DS82,PIK3C3,B4DS82,1,1,0,,1,0,1,
Q8TDY2,Q9BXW4,RB1CC1,MAP1LC3C,1,1,0,20562859,1,1,0,
Q8TDY2,P54646,RB1CC1,PRKAA2,1,1,0,,1,0,1,
Q8TDY2,O75385,RB1CC1,ULK1,1,1,0,,1,1,0,
Q96BY7,Q2TAZ0,ATG2B,ATG2A,1,1,0,20562859,1,1,0,
Q96BY7,Q9Y484,ATG2B,WDR45,1,1,0,,1,0,1,
Q99570,Q9BXW4,PIK3R4,MAP1LC3C,1,1,0,,1,1,0,
Q99570,Q8NEB9,PIK3R4,PIK3C3,1,1,0,,1,1,0,
Q99570,Q9P2Y5,PIK3R4,UVRAG,1,1,0,,1,1,0,
Q99570,B4DS82,PIK3R4,B4DS82,1,1,0,,1,0,1,
Q9BQS8,Q9H492,FYCO1,MAP1LC3A,1,1,0,20562859,1,1,0,
Q9BQS8,Q9GZQ8,FYCO1,MAP1LC3B,1,1,0,,1,1,0,
Q9BSB4,Q8TDY2,ATG101,RB1CC1,1,1,0,,1,1,0,
Q9H1Y0,Q9BXW4,ATG5,MAP1LC3C,1,1,0,20562859,1,1,0,
Q9NT62,Q9BXW4,ATG3,MAP1LC3C,1,1,0,20562859,1,1,0,
Q9BXW4,Q99570,MAP1LC3C,PIK3R4,1,1,0,,1,1,0,
Q9BXW4,Q676U5,MAP1LC3C,ATG16L1,1,1,0,,1,1,0,
Q9BXW4,Q8NEB9,MAP1LC3C,PIK3C3,1,1,0,,1,1,0,
Q9BXW4,Q9H1Y0,MAP1LC3C,ATG5,1,1,0,,1,1,0,
Q9BXW4,P51784,MAP1LC3C,USP11,1,1,0,,1,0,1,
Q9BXW4,O95352,MAP1LC3C,ATG7,1,1,0,,1,1,0,
Q9BXW4,Q9NT62,MAP1LC3C,ATG3,1,1,0,,1,1,0,
Q9BXW4,Q8TDY2,MAP1LC3C,RB1CC1,1,1,0,,1,1,0,
Q9BXW4,Q15459,MAP1LC3C,SF3A1,1,1,0,,1,0,1,
Q9BXW4,Q12800,MAP1LC3C,TFCP2,1,1,0,,1,0,1,
Q9BXW4,P60520,MAP1LC3C,GABARAPL2,1,1,0,,1,1,0,
Q9BXW4,O95166,MAP1LC3C,GABARAP,1,1,0,,1,1,0,
P51784,Q9BXW4,USP11,MAP1LC3C,1,1,0,20562859,0,1,1,
Q12800,Q9BXW4,TFCP2,MAP1LC3C,1,1,0,20562859,0,1,1,
Q15459,Q9BXW4,SF3A1,MAP1LC3C,1,1,0,20562859,0,1,1,
Q9C0C7,B4DS82,AMBRA1,B4DS82,1,1,0,,1,0,1,
Q9NT62,Q9H0R8,ATG3,GABARAPL1,1,1,0,20562859,1,1,0,
Q9Y4P1,Q9H0R8,ATG4B,GABARAPL1,1,1,0,20562859,1,1,0,
Q9H0R8,Q15334,GABARAPL1,LLGL1,1,1,0,,1,0,1,
Q9H0R8,P10644,GABARAPL1,PRKAR1A,1,1,0,,1,0,1,
Q9H0R8,Q9UPU7,GABARAPL1,TBC1D2B,1,1,0,,1,0,1,
Q9H0R8,B3KY50,GABARAPL1,B3KY50,1,1,0,,1,0,1,
Q9H0R8,B4DS80,GABARAPL1,B4DS80,1,1,0,,1,0,1,
Q9H0R8,P40939,GABARAPL1,HADHA,1,1,0,,1,0,1,
