O15350,O95352,0,1,0,0,1,19001857,
O15350,Q9H1Y0,0,1,0,0,1,19001857,
O15350,Q9P2Y5,0,1,-1,0,1,19001857,
O43524,Q6ZNE5,0,1,0,0,1,22992773,
O75385,O75143,1,1,1,1,1,20562859:19225151:19287211:19211835,
O75385,O95166,1,0,0,1,1,11146101:22885598:17353931:20562859,
O75385,Q14457,1,1,1,1,1,23685627,
O75385,Q6ZNE5,1,0,0,1,1,23685627,
O75385,Q8TDY2,1,1,1,1,1,20562859:19225151:19211835,
O75385,Q9C0C7,1,1,1,1,1,20921139,
O95166,O14641,1,0,-1,1,0,20639871,
O95352,O94817,1,1,1,1,1,20562859:11096062,
P03372,Q5MNZ9,1,1,0,0,1,15602573,
P04637,O75385,0,1,0,0,1,21475306,
P04637,Q8IYT8,0,1,0,0,1,21475306,
P10275,Q5MNZ9,1,1,0,0,1,15602573,
P10415,Q14457,1,1,-1,0,1,19050071:23954414:19273585:24034250:9765397:19347031:16179260:20622903:17438366:23541952,
P17861,Q14457,0,1,0,0,1,23184933,
P18146,Q9GZQ8,0,1,0,0,1,18830406,
P18848,O75385,0,1,0,0,1,23078367,
P18848,Q9GZQ8,0,1,0,0,1,20038797,
P18848,Q9H1Y0,0,1,0,0,1,20038797,
P19484,Q13501,0,1,0,0,1,21617040,
P19484,Q9GZQ8,0,1,0,0,1,21617040,
P19484,Q9P2Y5,0,1,0,0,1,21617040,
P27348,Q8N122,1,1,-1,0,0,21072212,
P35638,Q9GZQ8,0,1,0,0,1,20038797,
P35638,Q9H1Y0,0,1,0,0,1,20038797,
P40424,Q9Y6P5,1,1,0,0,0,23274085,
P42345,O75143,1,1,-1,0,1,19225151,
P42345,O75385,1,1,-1,0,1,19225151,
P42345,P23443,1,1,1,0,0,15760907:10567431,
P42345,P31749,1,1,1,0,0,15718470,
P42345,Q13541,1,1,0,0,0,20537536:9826548:12747827:15066126:17693255:12150926,
P42345,Q15382,1,1,0,0,0,16098514:17470430:18550814:15854902:15878852,
P42345,Q6R327,1,0,0,0,0,19446321:18339839:16962653:18614546:17565979:15718470:21376236:18411301:17043309:18925875:17599906:15809305:23953116:18505677:17277771:19114562:17604271:16603397:18566586:17461779:15268862:19145465:18030348:16919458:18570873:17545609:15467718,
P42345,Q8IYT8,1,1,-1,0,1,19225151,
P42345,Q9BVC4,1,1,0,0,0,12718876:17461779:15268862:18030348:15066126:18614546:20562859:16919458:12408816:17277771,
P42345,Q9UBS0,1,1,0,0,0,11914378,
P45983,Q14457,0,1,0,0,1,19060920,
P45983,Q9GZQ8,0,1,0,0,1,21943220,
P48431,Q9H0Y0,0,1,0,0,1,23451179,
P49815,Q15382,1,1,-1,0,0,15854902:12906785,
P49841,Q92993,1,1,1,0,0,22539723,
P51149,Q9BQS8,1,1,0,0,1,20100911,
P54619,O75385,1,1,0,0,1,20562859:21383122,
P58004,P40424,1,0,0,0,0,23274085,
P63167,Q9C0C7,1,1,0,0,1,20921139,
Q00613,O95352,0,1,0,0,1,23386620,
Q01094,O75385,0,1,0,0,1,18408756,
Q01094,Q9H492,0,1,0,0,1,18408756,
Q04206,Q14457,0,1,0,0,1,19289499,
Q12778,Q6ZNE5,0,1,0,0,1,22992773,
Q13501,P58004,1,0,0,1,0,23274085,
Q13501,Q9Y6P5,1,0,0,1,0,23274085,
Q13541,Q8N122,1,1,-1,0,0,12747827:15066126:16824195:12150926:17502379:12604610:19272448,
Q14145,P58004,1,0,0,0,0,23274085,
Q14145,Q9Y6P5,1,0,0,0,0,23274085,
Q14457,P09429,1,0,1,1,0,20819940,
Q14457,P53355,1,0,0,1,0,19180116,
Q14457,Q07817,1,1,0,1,0,18641390:19049976:9765397:19713971:17659302:18628207,
Q14457,Q9C0C7,1,0,1,1,1,20562859:17589504:20417604:23954414,
Q15382,Q9BVC4,1,0,0,0,0,15878852:17470430:15854902,
Q16236,Q13501,0,1,0,0,1,20452972,
Q6ZNE5,Q14457,1,1,1,1,1,19270696:23954414:20562859:24034250:18843052:19050071,
Q8IYT8,O75143,1,1,1,1,1,19225151:20562859,
Q8IYT8,Q8TDY2,1,1,1,1,1,20562859:19225151,
Q8N122,P42345,1,1,-1,0,0,17604271:18570873:16847060:17043309:12150926:15268862:18676370:19446321:17386266:17599906:15066126:16603397:23953116:18030348:18614546:16919458:17277771:12408816:12150925:19114562:22424946:17461779:17604271:15467718:16847060:12150926:18519641:18676370:16962653:17386266:12718876:15066126:19145465:23953116:17565979:18030348:15809305:16919458:12408816:18570873:19114562:17043309:17461779:15268862:15467718:19446321:17599906:18519641:16603397:16962653:12718876:18614546:19145465:17277771:17565979:12150925:15809305:22424946,
Q8NEB9,Q8N122,1,1,0,1,0,12150926,
Q8TDY2,P04637,1,1,1,1,0,16061648:21775823,
Q8TDY2,P35222,1,0,0,1,0,22751121,
Q8TDY2,Q05397,1,1,0,1,0,12221124:10769033,
Q8TDY2,Q14289,1,1,-1,1,0,10769033,
Q8TDY2,Q676U5,1,1,1,1,1,20562859:23262492,
Q8TDY2,Q92574,1,1,-1,1,0,16043512,
Q92731,Q5MNZ9,1,1,0,0,1,15602573,
Q92993,O75385,1,1,1,0,1,22539723,
Q96FJ2,Q9C0C7,1,1,0,0,1,20921139,
Q96GC9,Q14457,1,1,1,0,1,23316280:19056683,
Q9BRR0,O75385,0,1,0,0,1,23434374,
Q9BRR0,Q9GZQ8,0,1,0,0,1,23434374,
Q9BRR0,Q9Y4P8,0,1,0,0,1,23434374,
Q9BSB4,O75143,1,1,1,1,1,20562859:19597335:19287211,
Q9BVC4,Q8N122,1,1,0,0,0,18030348:20562859:12408816:12718876:16919458,
Q9GZQ8,O14641,1,0,0,1,0,20639871,
Q9H3D4,O75385,0,1,0,0,1,22356768,
