P06239	Q9NP31	human	human	MA;MS	
P24941	Q8IXM2	human	human	MS	
P28482	P49790	human	human	MS	
Q13315	Q7Z6Z7	human	human	AB;WB;MS	
P07949	P07949	human	human	AB;MA;WB	
P17252	P16144	human	human	AB;MA;WB	
P24941	Q05682	human	human	MS	
Q13535	P15927	human	human		
Q13315	Q9BXW9	human	human	AB;MS	
P27361	Q8IZP0	human	human	MA;WB	
Q15418	Q9UN36	human	human	AB;WB;MS	
Q13315	Q7Z6Z7	human	human	AB;WB;MS	
P24941	Q6UB35	human	human	MS	
Q16539	Q02078	human	human	MS	
P24941	Q14676	human	human	MS	
P24941	Q969V6	human	human	MS	
Q99986	O75531	human	human		
P49841	Q6PGQ7	human	human	MA;WB;MS	
P24941	Q8WWY3	human	human	MS	
Q13976	P21731	human	human	AB;MA;WB	
P24941	P82970	human	human	MS	
O00141	Q92597	human	human	AB;MA;WB;MS	
O95747	Q13621	human	human		
Q14680	Q14680	human	human		
O00418	O00418	human	human	MS	
P24941	Q5T5Y3	human	human	MS	
P68400	P11831	human	human	MA;MS	
P12931	Q05397	human	human	AB;MA;WB;MS	
P28482	Q07343	human	human		
P11362	Q9UBW7	human	human	MS	
O75582	O75582	human	human	AB;WB;MS	
P17252	O14939	human	human	MA;MS	
Q7KZI7	Q8WUI4	human	human	AB;MA;WB;MS	
Q13131	Q13362	human	human		
P11802	Q08050	human	human	MA;WB;MS	
P49841	Q96R06	human	human	MA	
P06239	P29353	human	human	AB;MA;WB;MS	
Q13131	O00418	human	human	AB;WB	
P24941	Q8IXQ3	human	human	MS	
Q96QT4	Q96QT4	human	human	MS	
P49841	Q6PGQ7	human	human	MA;WB;MS	
O14757	Q7Z2Z1	human	human	MS	
P27361	Q15746	human	human	MS	
P06241	P12318	human	human	MA;WB;MS	
Q96GD4	Q09666	human	human	MS	
P24941	Q13242	human	human	MS	
P12931	Q6UN15	human	human	AB;MS	
P49841	Q96R06	human	human	MA	
P06493	Q14157	human	human	MS	
P24941	Q8WWY3	human	human	MS	
P28482	P29590	human	human	MA;MS	
P12931	P51812	human	human	AB;MA;WB;MS	
P11802	P84022	human	human	AB;MA;WB	
P53350	Q9UJX2	human	human	AB;MS	
P17252	P10636	human	human		
P06493	Q9H1A4	human	human	MS	
O60674	Q13153	human	human	MA;WB	
Q13315	O60934	human	human	MA;MS	
P12931	Q92945	human	human	MS	
P12931	O95297	human	human	AB;MA;WB;MS	
P11802	P84022	human	human	AB;MA;WB	
Q5TCY1	P10636	human	human	AB;WB;MS	
Q15831	Q15831	human	human		
P45985	P53779	human	human	AB;MA;WB;MS	
Q96GD4	O14777	human	human		
P68400	P18846	human	human	AB;MA;WB	
P06493	A6NKT7	human	human	MS	
P12931	Q9BXP5	human	human		
P17612	P04792	human	human	MS	
P00519	P50402	human	human	AB;MA;WB;MS	
P28482	Q09472	human	human	MA;MS	
Q9UQM7	Q96A00	human	human	MS	
P06239	P52630	human	human	AB;WB	
P24941	Q14676	human	human	MS	
P24941	P54198	human	human	MS	
P24941	Q9BY44	human	human	MS	
P24941	Q15813	human	human	MS	
P12931	P50402	human	human	MA;MS	
Q13315	Q92547	human	human		
Q5S007	Q5S007	human	human	MS	
P17612	P10636	human	human	AB;WB;MS	
P07948	Q9GZY6	human	human	AB;MA;WB;MS	
Q13164	P29590	human	human	MA;MS	
O14757	P36507	human	human	MS	
P54646	P30260	human	human	AB;MA;WB;MS	
Q13315	Q6PCD5	human	human	AB;WB;MS	
Q13535	Q8WVB6	human	human	MS	
P24941	P29966	human	human	MS	
O14757	P52292	human	human	MS	
P11802	Q9BQA1	human	human	AB;MA;WB;MS	
P28482	Q9Y6W5	human	human	AB;MA;WB;MS	
Q15139	Q8WUI4	human	human	AB;MA;WB;MS	
P17612	Q9UJY1	human	human	MS	
O14757	Q8N4C8	human	human	MS	
P12931	P35916	human	human	MA;WB;MS	
Q05655	P51398	human	human		
P53350	Q9Y2I6	human	human	MS	
P24941	P52948	human	human	MS	
P24941	O75533	human	human	MS	
Q13315	Q15648	human	human	AB;WB;MS	
P00519	P50402	human	human	MA;MS	
P05771	Q96D31	human	human	MA;WB	
O14757	Q6UB98	human	human	MS	
Q05513	P08047	human	human	AB	
Q9Y463	P24385	human	human	MA;WB	
P17612	P10636	human	human	MS	
Q13315	Q15648	human	human	AB;WB;MS	
P68400	P18846	human	human	AB;MA;WB	
P12931	P06396	human	human		
P17252	O14493	human	human	AB;MA;MS	
Q14680	Q14680	human	human	MS	
P43405	Q8WV28	human	human	AB;MA;WB	
P00519	P50402	human	human	MS	
Q14680	Q14680	human	human	MS	
P28482	P49841	human	human	AB;MS	
P31749	Q15672	human	human	AB;MA;WB;MS	
P12931	P23246	human	human	MS	
P12931	Q12879	human	human	AB;WB	
P24941	Q05516	human	human	MA;MS	
P11362	Q9UBW7	human	human	MS	
Q16539	O43257	human	human	AB;WB	
P06241	Q12879	human	human		
Q13315	O95071	human	human	AB;WB;MS	
P06213	P06213	human	human	AB	
Q13535	Q9UBU7	human	human	AB;MA;WB	
P45983	P15336	human	human	MS	
Q96GD4	Q8WWI1	human	human	MS	
P12931	Q92734	human	human		
Q13464	Q9Y613	human	human	AB;MA;MS	
P11802	P06400	human	human	AB;MA;WB;MS	
P28482	P84022	human	human	AB;MA;WB	
Q13131	Q9Y478	human	human		
P00519	P50402	human	human	MS	
P28482	P10636	human	human	AB;MA;WB;MS	
Q13627	Q96S94	human	human	MS	
P42345	Q9H4A3	human	human	MS	
P11362	Q9UBW7	human	human	MS	
P24941	Q12906	human	human	MS	
P28482	P15923	human	human		
P07949	P07949	human	human	AB;MA;WB;MS	
P48729	Q13148	human	human		
P12931	P50402	human	human	MS	
P24941	Q14839	human	human	MS	
Q5S007	Q5S007	human	human	MS	
P06493	Q14978	human	human	MS	
P17612	Q14896	human	human	MS	
P24941	Q8N3F8	human	human	MS	
O14965	Q9UNN5	human	human	AB;MA;MS	
P28482	P49137	human	human		
P31749	P49918	human	human		
P24941	Q8WWY3	human	human	MS	
Q5S007	Q5S007	human	human	MS	
P24941	Q32P44	human	human	MS	
P42345	Q9NQG5	human	human	MS	
P45985	P45983	human	human		
P16591	P10275	human	human	AB;MA;WB;MS	
P48729	Q13148	human	human		
O14757	Q9NWH9	human	human	MS	
O14936	P58400	human	human		
O14757	P67809	human	human	MS	
P45984	P01106	human	human	AB;MA;WB;MS	
P24941	Q92785	human	human	MS	
P11802	P06400	human	human	AB;MA;WB;MS	
P07949	P07949	human	human	MS	
O14757	Q99848	human	human	MS	
P06241	O15117	human	human	MA;MS	
Q00534	Q08050	human	human	MA;WB;MS	
P49841	Q14195	human	human	AB;MA;WB;MS	
Q04759	Q8IV61	human	human	AB;MA;WB	
P17612	P27708	human	human	AB;WB;MS	
P24941	Q86YP4	human	human	MS	
Q07912	P10275	human	human	AB;MA;MS	
P12931	Q9UPT8	human	human	MS	
P00519	Q6ZUJ8	human	human	MA;WB;MS	
P12931	Q13435	human	human	MS	
P24941	Q9H7L9	human	human	MS	
P24941	Q9NPF5	human	human	MS	
O14757	Q9UQ35	human	human	MS	
Q96QT4	Q96QT4	human	human		
P78527	P14859	human	human	MA	
P24941	P46013	human	human	MS	
O14757	Q12888	human	human	MS	
P68400	Q08945	human	human	MA;MS	
P68400	Q9Y6W5	human	human	AB;MA;WB;MS	
Q9UHD2	Q96FA3	human	human	MS	
Q16539	Q86UR1	human	human	MS	
P24941	O75533	human	human	MS	
P24941	P54198	human	human	MS	
P12931	Q8N556	human	human	AB;MA;WB	
P17612	Q12809	human	human	MA;WB	
Q96GD4	P82970	human	human	MS	
P28482	P02686	human	human	MS	
P06493	Q9ULC4	human	human	MA;MS	
Q13315	Q96RU2	human	human	AB;WB;MS	
P24941	Q15554	human	human	MS	
Q5S007	Q5S007	human	human	MS	
P53350	P30622	human	human	AB;MA;WB;MS	
P68400	P35580	human	human	MS	
P24941	Q13428	human	human	MS	
P24941	O75152	human	human	MS	
P24941	P19338	human	human	MS	
P27361	Q15796	human	human	AB;MA;WB	
Q96GD4	Q96GD4	human	human	MS	
P68400	P55042	human	human		
Q13535	Q9NZN8	human	human	MS	
Q96QT4	Q96QT4	human	human		
P17612	O94811	human	human		
P24941	Q8N3F8	human	human	MS	
P24723	Q15139	human	human	AB;MA;WB;MS	
Q00526	P06400	human	human	AB;MA;WB;MS	
P17612	Q8IVT5	human	human	MA;MS	
P12931	P06396	human	human		
P24941	P29966	human	human	MS	
P28482	P29590	human	human	MA	
P24941	Q13428	human	human	MS	
Q5S007	Q5S007	human	human	MS	
P24941	Q9P2B4	human	human	MS	
P17612	Q12802	human	human	AB;WB	
P28482	O00213	human	human	MA;MS	
Q13164	Q13163	human	human	MS	
P42345	Q9UQ35	human	human	MS	
O14757	Q27J81	human	human	MS	
P00519	Q15746	human	human	MS	
P12931	P50402	human	human	MS	
O60674	O14744	human	human	AB;WB	
P07948	Q9GZY6	human	human	AB;MA;MS	
O96017	P16403	human	human	MS	
P17252	P08670	human	human	MA;WB;MS	
P53350	P51587	human	human	MA;WB;MS	
P06213	P06213	human	human	AB;MA;WB;MS	
P12931	Q9Y2W1	human	human	MS	
P25098	P07550	human	human	MA	
Q13315	Q9NVI1	human	human	AB;WB;MS	
Q96QT4	Q96QT4	human	human	MS	
P24941	Q9H2G4	human	human	MA;MS	
O14757	Q9HC62	human	human	MS	
P28482	P35658	human	human		
P12931	Q9NYF8	human	human		
O96017	O96017	human	human	MS	
Q04759	Q5JVS0	human	human	WB	
P49674	P49674	human	human	MA	
P11362	P11362	human	human	AB;MA;WB;MS	
P17612	P11137	human	human	MA;MS	
Q96GD4	Q14980	human	human	MS	
P50613	P24941	human	human	MS	
Q13315	Q8N680	human	human	AB;WB;MS	
P06213	P06213	human	human	AB;MS	
P24941	Q96C19	human	human	MS	
Q16539	P42677	human	human	MS	
P24941	Q9NPF5	human	human	MS	
P05771	Q5T7P8	human	human	AB;MA	
P06493	Q99666	human	human	MS	
P17612	O00141	human	human	MA	
P37173	P36897	human	human	MA	
Q14012	Q9UKV0	human	human	MA;MS	
P17612	O00482	human	human		
O95747	P55017	human	human	AB;MS	
P17612	Q06210	human	human	MS	
O14757	Q96T58	human	human	MS	
Q9HC98	P50613	human	human	MS	
Q96GD4	Q8NEY8	human	human	MS	
Q13535	P15927	human	human		
P46734	P46734	human	human	AB;MA;WB;MS	
P17612	Q00059	human	human	AB;MA;WB;MS	
P24941	P29966	human	human	MS	
Q13164	Q13164	human	human	MA;MS	
P28482	P49790	human	human	MS	
P12931	P60484	human	human	MA;MS	
O00418	O00418	human	human	MS	
P24941	Q9UFC0	human	human	MS	
Q16539	P49137	human	human	AB;WB;MS	
P24941	Q12906	human	human	MS	
P09619	P42684	human	human		
P17612	Q12809	human	human	MA;WB;MS	
P42345	O75179	human	human	MS	
P48730	P27707	human	human	MS	
P28482	Q9ULC4	human	human	MA	
P42345	Q9UQ35	human	human	MS	
P12931	P35916	human	human	MS	
Q13177	P05412	human	human	MA	
P68400	P18887	human	human	AB;MA;WB;MS	
P06241	O15117	human	human	MA;MS	
Q96SB4	Q07955	human	human	MS	
P48729	Q13148	human	human		
P45984	Q14934	human	human	MA;MS	
O14757	P85299	human	human	MS	
P06493	Q99638	human	human	AB;MA;WB	
P08631	P00519	human	human	AB;MS	
P24941	Q8N3F8	human	human	MS	
P24941	Q12906	human	human	MS	
P68400	P05114	human	human	MS	
P24941	Q15942	human	human	MS	
P68400	Q96EB6	human	human	MA;WB	
P07948	Q13263	human	human	AB;MA;WB;MS	
Q13177	P05412	human	human	AB;MA;WB	
O14965	O14965	human	human	MS	
P17252	P08684	human	human	MS	
P28482	P10636	human	human	AB;MA;WB;MS	
P24941	O00571	human	human	AB;MA	
Q96GD4	Q14980	human	human	MS	
Q96QT4	Q96QT4	human	human	MS	
P12931	Q9UPT8	human	human	MS	
P17252	Q9NRY4	human	human		
P42345	Q8TB45	human	human	MA;WB;MS	
Q96QT4	Q96QT4	human	human		
P06241	P51812	human	human	MS	
P48729	Q13148	human	human		
P06239	P24666	human	human	AB;MA;WB;MS	
P24941	Q32P44	human	human	MS	
O96017	P18887	human	human		
Q15418	O75030	human	human	AB;MA;WB	
Q14680	Q14680	human	human		
P27361	P07101	human	human		
P06493	Q15910	human	human	AB;MA;WB;MS	
P31749	P49815	human	human	AB;MA;WB;MS	
P06241	Q12879	human	human		
P17612	P16144	human	human	AB;MA;WB	
P27361	P49790	human	human	MS	
P00533	Q13480	human	human	AB;MA;WB;MS	
P51955	P51955	human	human	MS	
Q13315	Q9NVI1	human	human	AB;WB;MS	
P06493	Q99638	human	human	MA;MS	
O60674	Q9UGK3	human	human	MA;MS	
Q96GD4	Q53HL2	human	human	MS	
Q15831	J3KPC8	human	human	MA;MS	
Q9NWZ3	Q9NWZ3	human	human		
Q13315	P41236	human	human	AB	
P24941	Q9UFC0	human	human	MS	
Q13535	Q9BXW9	human	human		
P49841	Q96R06	human	human	MA;MS	
P53350	Q9Y2I6	human	human	MS	
Q9BQI3	P05198	human	human	AB;MA;WB;MS	
Q5S007	Q5S007	human	human	MS	
P12931	Q9BXP5	human	human		
P24941	Q14807	human	human	MS	
P68400	P05412	human	human	AB;MA;WB;MS	
P45984	P50616	human	human	AB;MA	
P17252	P42261	human	human	AB;MA;WB	
Q05655	P51398	human	human	MA	
P78527	P13010	human	human	AB;MS	
O43683	Q12834	human	human	MA;MS	
P11362	P11362	human	human	AB;MA;WB;MS	
Q96GD4	P38159	human	human	MS	
Q15831	Q14680	human	human	MA;MS	
P06241	Q12879	human	human	MA	
P17612	Q14896	human	human	AB;WB;MS	
P28482	P07101	human	human	AB;WB	
Q14680	Q14680	human	human		
Q5S007	Q5S007	human	human	MS	
O15530	O15530	human	human	MA;MS	
P24941	O60504	human	human	MS	
Q5S007	Q5S007	human	human	AB;WB;MS	
P17252	P13569	human	human	MA;MS	
P68400	P40337	human	human	MA;WB	
Q13315	P46379	human	human	AB;WB;MS	
P00533	P29353	human	human	MS	
P17252	P08253	human	human	MS	
P06241	P07766	human	human	AB;MA;WB;MS	
P24941	Q71UM5	human	human	MS	
P17252	P08684	human	human	MS	
O14757	O14757	human	human	MS	
P17252	P08670	human	human	MA;WB;MS	
P28482	P49790	human	human	MS	
Q13315	O94916	human	human	MA	
P24941	P49454	human	human	MS	
P12931	P12931	human	human	MS	
P06493	O15446	human	human	MS	
P06493	P49916	human	human	AB;WB;MS	
P49674	O95863	human	human	AB;MA;WB	
P35269	P35269	human	human	MS	
P06493	Q13042	human	human	MS	
P27361	Q14247	human	human	AB;MA;WB;MS	
P17612	P07949	human	human	AB;MA;MS	
P49674	P49674	human	human	MA	
P24941	Q8TAP8	human	human	MS	
P17612	Q05209	human	human	MS	
P06239	Q13291	human	human	AB;MA;WB	
P24941	P29374	human	human	MA;WB;MS	
P50613	P49736	human	human	AB;MA;WB;MS	
Q13153	Q13418	human	human	MA	
P78527	Q96SD1	human	human	AB;MA;WB;MS	
Q96QT4	Q96QT4	human	human		
P41743	Q969H0	human	human	AB;MA;WB	
P07949	P07949	human	human	MA	
P24941	Q4VCS5	human	human	MS	
P12931	Q13283	human	human		
P27361	P78347	human	human	MA	
P68400	Q14676	human	human	MS	
Q02156	P04899	human	human	AB;MA;WB	
Q13315	Q8IY92	human	human	AB;WB;MS	
Q96QT4	Q96QT4	human	human		
P06241	Q12879	human	human		
Q13315	Q01844	human	human	AB;WB	
P51617	Q96FA3	human	human		
P28482	P49790	human	human	MS	
P17252	P08670	human	human	MA;WB;MS	
Q9H093	O95835	human	human	AB;MA;WB;MS	
O14757	P16989	human	human	MS	
P17252	P55042	human	human	MS	
P68400	P09629	human	human	MA	
P24941	Q9P2D1	human	human	MS	
Q5S007	Q5S007	human	human	MS	
P78527	Q9H9Q4	human	human		
Q15759	P30305	human	human	MS	
Q00535	P42858	human	human	AB;MA;MS	
P24941	Q14CB8	human	human	MS	
O14757	Q9NWH9	human	human	MS	
O14757	Q16204	human	human	MS	
O00238	Q15797	human	human	MA;MS	
P24941	P31943	human	human	MS	
P49674	P49674	human	human	MA	
P17252	Q8NER1	human	human	MA;WB	
Q05655	P11413	human	human	AB;MA	
P27361	P04049	human	human	MA;MS	
P12931	Q05397	human	human	MS	
P33981	P33981	human	human		
P06493	P18858	human	human	MA;WB;MS	
Q13131	Q9Y478	human	human	MA;MS	
O14757	Q86WR7	human	human	MS	
P43250	P61073	human	human	AB;MA;WB;MS	
P12931	Q96P31	human	human	MS	
P33981	P33981	human	human		
P68400	P05412	human	human	AB;MA;WB	
P24941	Q9H7L9	human	human	MS	
P17252	P01589	human	human		
Q13131	Q13131	human	human	MS	
P27361	P49815	human	human	AB;MA;WB;MS	
P17612	P10636	human	human	MS	
O14920	Q99704	human	human	AB;MA;WB	
Q13315	Q13315	human	human		
Q14680	Q14680	human	human	MS	
O43293	Q96A00	human	human		
P50750	O00267	human	human	MA;MS	
Q05655	P51398	human	human	MA	
Q13882	P31749	human	human	AB;MA;WB;MS	
Q02156	P11362	human	human	AB;MA;WB	
P17252	P21730	human	human	MA;WB	
P12931	Q15417	human	human	AB;MS	
P06493	Q13042	human	human	MS	
Q00535	P42858	human	human	AB;MA;MS	
Q96GD4	P46783	human	human	MS	
P24941	P14859	human	human	MS	
P27361	Q13950	human	human	MS	
P68400	P45984	human	human	AB;WB	
P68400	O75676	human	human	MA	
O14757	Q96RL1	human	human	MS	
Q13131	Q13131	human	human	MS	
P28482	P49790	human	human	AB;WB;MS	
P00519	Q9H3D4	human	human	AB;MA;WB	
P06493	Q6Y7W6	human	human	MS	
O00141	Q9UN36	human	human	AB;WB;MS	
P27361	Q01196	human	human	AB;MA	
O14757	Q9H8G2	human	human	MS	
P51617	Q96FA3	human	human		
Q13164	Q13164	human	human	MS	
Q5S007	Q5S007	human	human	MS	
P28482	Q01860	human	human	MS	
P49841	P12036	human	human	AB;MA;WB;MS	
Q13131	Q9Y478	human	human		
P24941	P18858	human	human	MS	
O60674	Q9UGK3	human	human	MA;MS	
Q15139	P35222	human	human	AB;MA;WB	
P06493	P68400	human	human	MA;WB	
P48729	Q13148	human	human		
P28482	Q8NHW3	human	human	MA;WB	
P68400	Q14676	human	human	MS	
Q9HCP0	P25054	human	human		
Q99683	O15530	human	human	AB;MA;WB	
P28482	O00562	human	human	AB;MA;WB;MS	
P33981	P33981	human	human	MA	
P12931	Q8N556	human	human	AB;MA;WB	
Q16539	Q02078	human	human	MS	
O14920	Q14653	human	human	MA;WB;MS	
P27361	Q16828	human	human	MA;WB	
P27361	Q15796	human	human	AB;MA;WB	
Q16539	Q15750	human	human	AB;MA;WB;MS	
P24941	O75533	human	human	MS	
P24941	P29966	human	human	MS	
P53350	P30260	human	human	AB;MS	
Q15418	Q9UBP6	human	human	AB;MA;WB;MS	
Q16539	P19634	human	human	MA;WB;MS	
P35626	P21731	human	human	MA	
P12931	O43490	human	human	AB;MA;WB;MS	
P45983	Q9UQF2	human	human	MA;MS	
P23443	P35568	human	human	MA;WB;MS	
P48729	P07910	human	human	MS	
O95835	P46937	human	human	MA;WB;MS	
O14757	O60343	human	human	MS	
P24941	P06400	human	human	AB;MA;WB	
P19784	P35222	human	human	AB;MA;WB	
P33981	P33981	human	human	MA;WB;MS	
P05771	P35548	human	human		
P24941	Q92547	human	human	MS	
P49759	P18031	human	human		
P17252	Q07869	human	human	MA	
P43405	Q8N6F7	human	human	AB;MA;WB;MS	
Q02156	P28329	human	human	MA	
Q96GD4	P05787	human	human	MS	
O96017	P16403	human	human	MS	
Q13627	P37840	human	human	MA	
P49841	Q01201	human	human	AB;WB;MS	
P49841	O95863	human	human	AB;MA;WB	
P49760	P18031	human	human		
P49674	P49674	human	human	MA;MS	
Q5S007	Q5S007	human	human	MS	
P17612	Q9HBA0	human	human	AB;MA;WB	
P31749	P49815	human	human	AB;MA;WB;MS	
P24941	Q8IXM2	human	human	MS	
P06493	Q13428	human	human	MS	
Q13464	Q8N264	human	human	MA;MS	
P48729	Q13148	human	human	MS	
P17612	P08151	human	human		
P41279	P53350	human	human	AB;MA;WB;MS	
Q13315	Q92945	human	human	AB;MA;WB;MS	
P24941	Q99504	human	human	MS	
Q13315	Q7L7X3	human	human	MA	
P17612	P10071	human	human	MA	
P06493	O60610	human	human	AB;MA;WB;MS	
Q13315	Q15648	human	human	AB;WB;MS	
Q13535	Q9UBU7	human	human	AB;MA;WB	
P45983	Q13043	human	human	MA;WB	
P17612	Q7LDG7	human	human	AB;MA;WB	
P68400	P02671	human	human	MS	
Q13153	Q99661	human	human	AB;MA;WB;MS	
P12931	P60484	human	human	AB;MA;WB;MS	
P28482	P49790	human	human	MS	
P17252	P55042	human	human		
P06493	Q9UJX5	human	human	MS	
P45985	P45983	human	human		
Q8NEV4	Q8NEV4	human	human	MA;MS	
Q13131	O60825	human	human	AB;WB;MS	
P68400	P25963	human	human	MA;WB	
O14757	Q9Y570	human	human	MS	
P17612	Q9H2S1	human	human	AB;MA	
Q14680	Q14680	human	human	MS	
Q96BR1	Q96J02	human	human	MA;WB	
P12931	Q9NYF8	human	human	MS	
P51812	Q16821	human	human	WB	
O14757	P02545	human	human	MS	
Q05397	Q14451	human	human	MA;WB	
P48729	Q13148	human	human		
O14757	Q04837	human	human	MS	
O15111	Q00653	human	human		
Q5S007	Q5S007	human	human	MS	
P24941	Q12906	human	human	MS	
P07948	Q9GZY6	human	human	AB;MA;MS	
P12931	O14920	human	human	AB;MA;WB	
P24941	Q8IWS0	human	human	MS	
P06493	Q96FF9	human	human	MA;WB;MS	
P17612	P51398	human	human	AB;MS	
P24941	Q86VM9	human	human	MS	
P53350	O60566	human	human	MA;WB	
P31749	P35568	human	human	AB;MA;WB;MS	
Q99683	Q9UER7	human	human	MA;WB	
O14965	Q9NS23	human	human	MA;WB	
P24723	Q9BZL6	human	human	AB;WB;MS	
P17612	Q13522	human	human	AB;MA;WB	
P45983	P10276	human	human	MA;WB	
P06493	Q14980	human	human	MS	
P49674	O14641	human	human	AB;WB;MS	
O00418	O00418	human	human	MS	
P49674	P12830	human	human	MA	
P68400	P41236	human	human	AB;MA;WB;MS	
Q96GD4	Q8WYJ6	human	human		
P24941	P35611	human	human	MS	
Q13315	O60934	human	human	AB;MA;WB	
P68400	O75582	human	human	MS	
O00141	Q9UN36	human	human	AB;WB;MS	
P68400	Q13371	human	human	MA;MS	
Q13164	Q13163	human	human	MS	
P09619	P09619	human	human	AB;MA;WB;MS	
P50613	P49736	human	human	MS	
Q9HC98	Q08999	human	human		
P45983	Q9NRA8	human	human	MA;WB;MS	
P48730	Q00987	human	human	MS	
Q05397	P26010	human	human	MA	
P05771	P14598	human	human	MA	
P24941	P06401	human	human		
O95382	O95382	human	human		
P17612	P32245	human	human	MA	
Q16539	P04792	human	human	MS	
Q96GD4	Q96CF2	human	human	AB;MS	
P12931	O14641	human	human	MA;MS	
P06241	P14923	human	human	AB;MA;WB;MS	
P49841	P10636	human	human	WB;MS	
O14757	Q9NRL2	human	human	MS	
P28482	P46695	human	human	AB;MA;WB	
P68400	Q14940	human	human	MA;WB	
Q12866	Q12866	human	human	AB;MA;MS	
P00519	P03372	human	human	AB;MA;WB	
P08631	P00519	human	human	AB;WB;MS	
P06493	P30260	human	human	MS	
Q9UHD2	Q96FA3	human	human		
P06493	P46060	human	human	AB;WB;MS	
P78527	P13010	human	human	AB	
Q13315	P15336	human	human	AB;MA	
P24941	Q9BVC5	human	human	MS	
O14757	Q13439	human	human	MS	
Q96GD4	Q8WWI1	human	human	MS	
P07948	Q13263	human	human	AB;MA;WB;MS	
Q13315	Q15648	human	human	AB;WB;MS	
O95835	O95835	human	human	MS	
P24941	Q14202	human	human	MS	
P24941	Q14103	human	human	MS	
P68400	P01106	human	human		
P17252	P08684	human	human	MS	
Q13535	Q9UER7	human	human	MS	
P24941	O94776	human	human	MS	
P06493	Q9BYG3	human	human	MS	
Q13315	Q7Z6Z7	human	human	AB;WB;MS	
Q14164	P25963	human	human	AB;MA;WB;MS	
P12931	P25098	human	human	AB;MA;WB	
P06493	Q9NTI5	human	human	MS	
Q9NYL2	Q9NYL2	human	human	AB;MA	
O60674	Q9UGK3	human	human	MA	
Q96GD4	Q15149	human	human	MS	
P05771	P10636	human	human	MS	
Q05655	Q9HBA0	human	human	AB;MA;WB	
P05771	Q9H1D0	human	human	MA	
P51955	Q8N137	human	human	MA;WB	
Q96QT4	Q96QT4	human	human	MS	
O14757	Q9HAW4	human	human	AB;MA	
Q9P0L2	P10636	human	human	AB;MA;WB	
P24941	Q8IXQ3	human	human	MS	
Q16539	Q9BUB5	human	human	AB;MA;WB	
P06493	Q9UJ70	human	human	MS	
