P31946	YWHAB
P30504	HLAC
Q29963	HLA-C
Q29963	HLAC
Q9TNN7	HLA-C
Q9TNN7	HLAC
P10321	HLA-C
P10321	HLAC
P30505	HLA-C
P30505	HLAC
P30508	HLA-C
P30508	HLAC
P30510	HLA-C
P30510	HLAC
Q07000	HLA-C
Q07000	HLAC
Q29960	HLA-C
Q29960	HLAC
Q95604	HLA-C
Q95604	D6S204
Q95604	HLA-JY3
Q95604	HLAC
Q29865	HLA-C
Q29865	HLAC
Q15172	PPP2R5A
Q15173	PPP2R5B
Q14738	PPP2R5D
Q16537	PPP2R5E
Q13362	PPP2R5C
Q13362	KIAA0044
P30153	PPP2R1A
P30154	PPP2R1B
P63151	PPP2R2A
Q00005	PPP2R2B
Q66LE6	PPP2R2D
Q66LE6	KIAA1541
Q9Y2T4	PPP2R2C
Q30134	HLA-DRB1
P01912	HLA-DRB1
Q30167	HLA-DRB1
P04229	HLA-DRB1
P13761	HLA-DRB1
P20039	HLA-DRB1
Q5Y7A7	HLA-DRB1
P13760	HLA-DRB1
Q9GIY3	HLA-DRB1
P01911	HLA-DRB1
P01911	HLA-DRB2
Q29974	HLA-DRB1
Q9TQE0	HLA-DRB1
Q95IE3	HLA-DRB1
P14060	HSD3B1
P14060	3BH
P14060	HSDB3A
P26439	HSD3B2
P26439	HSDB3B
Q9H2F3	HSD3B7
Q9Y3L3	SH3BP1
P78314	SH3BP2
P78314	3BP2
P78314	RES4-23
Q7L8J4	SH3BP5L
Q7L8J4	KIAA1720
Q7L8J4	UNQ2766/PRO7133
O60239	SH3BP5
O60239	SAB
P46952	HAAO
P31937	HIBADH
P29372	MPG
P29372	AAG
P29372	ANPG
P29372	MID1
P11171	EPB41
P11171	E41P
O60516	EIF4EBP3
Q13541	EIF4EBP1
Q9NRA8	EIF4ENIF1
Q13542	EIF4EBP2
P08195	SLC3A2
P08195	MDU1
P08908	HTR1A
P08908	ADRB2RL1
P08908	ADRBRL1
P28222	HTR1B
P28222	HTR1DB
P28221	HTR1D
P28221	HTR1DA
P28221	HTRL
P28566	HTR1E
P30939	HTR1F
P30939	HTR1EL
P28223	HTR2A
P28223	HTR2
P41595	HTR2B
P28335	HTR2C
P28335	HTR1C
P46098	HTR3A
P46098	5HT3R
P46098	HTR3
O95264	HTR3B
Q8WXA8	HTR3C
Q70Z44	HTR3D
A5X5Y0	HTR3E
Q13639	HTR4
P47898	HTR5A
P50406	HTR6
P34969	HTR7
Q9BXI3	NT5C1A
Q96P26	NT5C1B
Q96P26	AIRP
Q96P26	FKSG85
Q9H0P0	NT5C3A
Q9H0P0	NT5C3
Q9H0P0	P5N1
Q9H0P0	UMPH1
Q9H0P0	HSPC233
Q969T7	NT5C3B
Q969T7	NT5C3L
P49902	NT5C2
P49902	NT5B
P49902	NT5CP
P49902	PNT5
P21589	NT5E
P21589	NT5
P21589	NTE
P56378	MP68
P56378	C14orf2
P56378	PRO1574
P52209	PGD
P52209	PGDH
O95336	PGLS
P05408	SCG5
P05408	SGNE1
P0DKL9	ARL14EPL
Q8IZ83	ALDH16A1
P36639	NUDT1
P36639	MTH1
Q676U5	ATG16L1
Q676U5	APG16L
Q676U5	UNQ9393/PRO34307
Q8NAA4	ATG16L2
Q8NAA4	WDR80
P02763	ORM1
P02763	AGP1
P19652	ORM2
P19652	AGP2
P20848	SERPINA2
P20848	ARGS
P20848	ATR
P20848	PIL
P20848	SERPINA2P
P01009	SERPINA1
P01009	AAT
P01009	PI
P01009	PRO0684
P01009	PRO2209
P04217	A1BG
Q9NQ94	A1CF
Q9NQ94	ACF
Q9NQ94	ASP
Q5TYW2	ANKRD20A1
Q5TYW2	ANKRD20A
Q5SQ80	ANKRD20A2
Q5VUR7	ANKRD20A3
A0PJZ0	ANKRD20A5P
A0PJZ0	ANKRD20A5
Q4UJ75	ANKRD20A4
Q96IX9	ANKRD36BP1
Q96IX9	ANKRD26L1
P02750	LRG1
P02750	LRG
P08697	SERPINF2
P08697	AAP
P08697	PLI
P01023	A2M
P01023	CPAMD5
P01023	FWP007
A8K2U0	A2ML1
A8K2U0	CPAMD9
A7E2S9	ANKRD30BL
A7E2S9	NCRNA00164
Q5T5F5	ADAMTSL4-AS1
Q5T5F5	C1orf138
Q9UNA3	A4GNT
Q9NPC4	A4GALT
Q9NPC4	A14GALT
Q9NPC4	A4GALT1
P05067	APP
P05067	A4
P05067	AD1
Q96GX2	ATXN7L3B
P30542	ADORA1
P29275	ADORA2B
Q6P2N6	ADORA3
Q6P2N6	UNQ1931/PRO4406
P29274	ADORA2A
P29274	ADORA2
P33765	ADORA3
P33765	UNQ1931/PRO4406
Q9NS82	SLC7A10
Q9NS82	ASC1
P22760	AADAC
P22760	DAC
Q9NRG9	AAAS
Q9NRG9	ADRACALA
Q9NRG9	GL003
Q15758	SLC1A5
Q15758	ASCT2
Q15758	M7V1
Q15758	RDR
Q15758	RDRC
Q86V21	AACS
Q86V21	ACSF1
P01011	SERPINA3
P01011	AACT
P01011	GIG24
P01011	GIG25
Q8N5Z0	AADAT
Q8N5Z0	KAT2
Q7RTV5	AAED1
Q7RTV5	C9orf21
Q6PD74	AAGAB
Q2M2I8	AAK1
Q2M2I8	KIAA1048
Q9Y478	PRKAB1
Q9Y478	AMPK
O43741	PRKAB2
P54619	PRKAG1
Q9UGI9	PRKAG3
Q9UGI9	AMPKG3
Q9UGJ0	PRKAG2
Q9H7C9	AAMDC
Q9H7C9	C11orf67
Q9H7C9	PTD015
Q13685	AAMP
Q13131	PRKAA1
Q13131	AMPK1
P54646	PRKAA2
P54646	AMPK
P54646	AMPK2
Q9Y312	AAR2
Q9Y312	C20orf4
Q9Y312	CGI-23
Q9Y312	PRO0225
Q4LEZ3	AARD
Q4LEZ3	C8orf85
Q9BTE6	AARSD1
P86434	ADORA2A-AS1
P86434	C22orf45
Q9UDR5	AASS
Q8NHS2	GOT1L1
P17174	GOT1
Q9NY61	AATF
Q9NY61	CHE1
Q9NY61	DED
Q9NY61	HSPC277
P00505	GOT2
Q7Z5M8	ABHD12B
Q7Z5M8	C14orf29
Q96GS6	ABHD17A
Q96GS6	C19orf27
Q96GS6	FAM108A1
Q5VST6	ABHD17B
Q5VST6	C9orf77
Q5VST6	FAM108B1
Q5VST6	CGI-67
Q6PCB6	ABHD17C
Q6PCB6	FAM108C1
Q7Z5R6	APBB1IP
Q7Z5R6	PREL1
Q7Z5R6	RARP1
Q7Z5R6	RIAM
Q9UH17	APOBEC3B
P31941	APOBEC3A
Q9NRW3	APOBEC3C
Q9NRW3	APOBEC1L
Q9NRW3	PBI
Q96AK3	APOBEC3D
Q9HC16	APOBEC3G
Q9HC16	MDS019
Q8IUX4	APOBEC3F
Q6NTF7	APOBEC3H
O95477	ABCA1
O95477	ABC1
O95477	CERP
Q99758	ABCA3
Q99758	ABC3
Q9BZC7	ABCA2
Q9BZC7	ABC2
Q9BZC7	KIAA1062
P78363	ABCA4
P78363	ABCR
Q8WWZ7	ABCA5
Q8WWZ7	KIAA1888
Q8N139	ABCA6
O94911	ABCA8
O94911	KIAA0822
Q8IUA7	ABCA9
Q8IZY2	ABCA7
Q4W5N1	ABCA11P
Q4W5N1	ABCA11
Q86UK0	ABCA12
Q86UK0	ABC12
Q8WWZ4	ABCA10
Q86UQ4	ABCA13
Q2M3G0	ABCB5
Q9NP58	ABCB6
Q9NP58	MTABC3
Q9NP58	PRP
Q9NP58	UMAT
O75027	ABCB7
O75027	ABC7
Q9NP78	ABCB9
Q9NP78	KIAA1520
Q9NRK6	ABCB10
Q9NUT2	ABCB8
Q9NUT2	MABC1
O95342	ABCB11
O95342	BSEP
Q09428	ABCC8
Q09428	HRINS
Q09428	SUR
Q09428	SUR1
O60706	ABCC9
O60706	SUR2
P28288	ABCD3
P28288	PMP70
P28288	PXMP1
O14678	ABCD4
O14678	PXMP1L
Q96J66	ABCC11
Q96J66	MRP8
Q9NSE7	ABCC13
Q9NSE7	C21orf73
Q9NSE7	PRED6
Q9UBJ2	ABCD2
Q9UBJ2	ALD1
Q9UBJ2	ALDL1
Q9UBJ2	ALDR
Q9UBJ2	ALDRP
P61221	ABCE1
P61221	RLI
P61221	RNASEL1
P61221	RNASELI
P61221	RNS4I
P61221	OK/SW-cl.40
P33897	ABCD1
P33897	ALD
Q8NE71	ABCF1
Q8NE71	ABC50
Q9NUQ8	ABCF3
Q9UG63	ABCF2
Q9UG63	HUSSY-18
Q9UNQ0	ABCG2
Q9UNQ0	ABCP
Q9UNQ0	BCRP
Q9UNQ0	BCRP1
Q9UNQ0	MXR
P45844	ABCG1
P45844	ABC8
P45844	WHT1
Q9H172	ABCG4
Q9H172	WHITE2
Q9H222	ABCG5
Q9H221	ABCG8
Q8N2K0	ABHD12
Q8N2K0	C20orf22
P41238	APOBEC1
Q9Y235	APOBEC2
Q8WW27	APOBEC4
Q8WW27	C1orf169
Q6UXT9	ABHD15
Q6UXT9	UNQ6510/PRO21435
Q96SE0	ABHD1
Q96SE0	LABH1
P08910	ABHD2
P08910	LABH2
Q8WU67	ABHD3
Q8WU67	LABH3
Q8TB40	ABHD4
Q8WTS1	ABHD5
Q8WTS1	NCIE2
Q8WTS1	CGI-58
Q9BV23	ABHD6
Q96I13	ABHD8
Q9NUJ1	ABHD10
Q8NFV4	ABHD11
Q8NFV4	WBSCR21
Q8NFV4	PP1226
Q7L211	ABHD13
Q7L211	C13orf6
Q9BUJ0	ABHD14A
Q9BUJ0	UNQ1913/PRO4373
Q96IU4	ABHD14B
Q96IU4	CIB
O95870	ABHD16A
O95870	BAT5
O95870	G5
O95870	NG26
O95870	PP199
Q9H3Z7	ABHD16B
Q9H3Z7	C20orf135
Q8IZP0	ABI1
Q8IZP0	SSH3BP1
Q9P2A4	ABI3
Q9P2A4	NESH
Q9NYB9	ABI2
Q9NYB9	ARGBPIA
P00519	ABL1
P00519	ABL
P00519	JTK7
P42684	ABL2
P42684	ABLL
P42684	ARG
O14639	ABLIM1
O14639	ABLIM
O14639	KIAA0059
O14639	LIMAB1
Q6H8Q1	ABLIM2
Q6H8Q1	KIAA1808
O94929	ABLIM3
O94929	KIAA0843
O94929	HMFN1661
Q9P1F3	ABRACL
Q9P1F3	C6orf115
Q9P1F3	HSPC280
Q9P1F3	PRO2013
Q8N0Z2	ABRA
Q12979	ABR
Q969K4	ABTB1
Q969K4	BPOZ
Q969K4	PP2259
Q9ULW3	ABT1
Q8N961	ABTB2
Q9UKU7	ACAD8
Q9UKU7	ARC42
Q9UKU7	IBD
Q13085	ACACA
Q13085	ACAC
Q13085	ACC1
Q13085	ACCA
Q9H845	ACAD9
O00763	ACACB
O00763	ACC2
O00763	ACCB
P28330	ACADL
P11310	ACADM
P49748	ACADVL
P49748	VLCAD
Q15027	ACAP1
Q15027	CENTB1
Q15027	KIAA0050
Q15057	ACAP2
Q15057	CENTB2
Q15057	KIAA0041
P16219	ACADS
O00400	SLC33A1
O00400	ACATN
O00400	AT1
Q96P50	ACAP3
Q96P50	CENTB5
Q96P50	KIAA1716
Q8NC06	ACBD4
Q8NC06	HMFT0700
Q5T8D3	ACBD5
Q5T8D3	KIAA1996
Q9BR61	ACBD6
Q8N6N7	ACBD7
Q96GR2	ACSBG1
Q96GR2	BGM
Q96GR2	KIAA0631
Q96GR2	LPD
Q5FVE4	ACSBG2
Q5FVE4	BGR
Q5FVE4	UNQ2443/PRO5005
P07108	DBI
Q6JQN1	ACAD10
Q709F0	ACAD11
P45954	ACADSB
Q96AP0	ACD
Q96AP0	PIP1
Q96AP0	PTOP
Q96AP0	TINT1
Q96AP0	TPP1
Q9BYF1	ACE2
Q9BYF1	UNQ868/PRO1885
Q8TDN7	ACER1
Q8TDN7	ASAH3
Q5QJU3	ACER2
Q5QJU3	ASAH3L
Q5QJU3	PP11646
Q9NUN7	ACER3
Q9NUN7	APHC
Q9NUN7	PHCA
P22303	ACHE
P12821	ACE
P12821	DCP
P12821	DCP1
Q9GZZ6	CHRNA10
Q9GZZ6	NACHRA10
Q15822	CHRNA2
P32297	CHRNA3
P32297	NACHRA3
P43681	CHRNA4
P43681	NACRA4
P30532	CHRNA5
P30532	NACHRA5
Q15825	CHRNA6
P36544	CHRNA7
P36544	NACHRA7
Q9UGM1	CHRNA9
Q9UGM1	NACHRA9
P02708	CHRNA1
P02708	ACHRA
P02708	CHNRA
P17787	CHRNB2
Q05901	CHRNB3
P30926	CHRNB4
P11230	CHRNB1
P11230	ACHRB
P11230	CHRNB
Q07001	CHRND
Q07001	ACHRD
Q04844	CHRNE
Q04844	ACHRE
P07510	CHRNG
P07510	ACHRG
Q07912	TNK2
Q07912	ACK1
Q9UKV3	ACIN1
Q9UKV3	ACINUS
Q9UKV3	KIAA0670
Q16570	ACKR1
Q16570	DARC
Q16570	FY
Q16570	GPD
O00590	ACKR2
O00590	CCBP2
O00590	CCR10
O00590	CMKBR9
O00590	D6
P25106	ACKR3
P25106	CMKOR1
P25106	CXCR7
P25106	GPR159
P25106	RDC1
Q9NPB9	ACKR4
Q9NPB9	CCBP2
Q9NPB9	CCR11
Q9NPB9	CCRL1
Q9NPB9	VSHK1
Q5JWF8	ACTL10
Q5JWF8	C20orf134
O96019	ACTL6A
O96019	BAF53
O96019	BAF53A
O96019	INO80K
Q9Y615	ACTL7A
O94805	ACTL6B
O94805	ACTL6
O94805	BAF53B
Q9Y614	ACTL7B
P53396	ACLY
P11229	CHRM1
P08172	CHRM2
P20309	CHRM3
P08173	CHRM4
P08912	CHRM5
Q8TDX5	ACMSD
Q9NRP4	ACN9
Q9NRP4	DC11
Q8WXI4	ACOT11
Q8WXI4	BFIT
Q8WXI4	KIAA0707
Q8WXI4	THEA
Q8WYK0	ACOT12
Q8WYK0	CACH
Q8WYK0	CACH1
Q8WYK0	STARD15
Q9NPJ3	ACOT13
Q9NPJ3	THEM2
Q9NPJ3	HT012
Q9NPJ3	PNAS-27
Q8N1Q8	THEM5
Q8N1Q8	ACOT15
P21399	ACO1
P21399	IREB1
O00767	SCD
Q99798	ACO2
Q86TX2	ACOT1
Q86TX2	CTE1
P49753	ACOT2
P49753	PTE2
P49753	PTE2A
Q8N9L9	ACOT4
Q8N9L9	PTE2B
Q8N9L9	PTEIB
Q3I5F7	ACOT6
Q3I5F7	C14orf42
O14734	ACOT8
O14734	ACTEIII
O14734	PTE1
O14734	PTE2
Q9Y305	ACOT9
Q9Y305	CGI-16
Q15067	ACOX1
Q15067	ACOX
Q99424	ACOX2
O15254	ACOX3
O15254	BRCOX
O15254	PRCOX
Q9NUZ1	ACOXL
P13798	APEH
P13798	D3F15S2
P13798	D3S48E
P13798	DNF15S2
Q8TE99	ACPL2
Q8TE99	UNQ370/PRO706
O14561	NDUFAB1
Q8NEB7	ACRBP
Q96QF7	ACRC
P10323	ACR
P10323	ACRS
Q08AH3	ACSM2A
Q08AH3	ACSM2
Q08AH3	MACS2
Q9NUB1	ACSS1
Q9NUB1	ACAS2L
Q9NUB1	KIAA1846
Q68CK6	ACSM2B
Q68CK6	ACSM2
Q68CK6	HYST1046
Q9NR19	ACSS2
Q9NR19	ACAS2
Q96CM8	ACSF2
Q96CM8	UNQ493/PRO1009
Q4G176	ACSF3
Q4G176	PSEC0197
Q4L235	AASDH
Q4L235	ACSF4
Q4L235	U26
Q4L235	HSPC318
P33121	ACSL1
P33121	FACL1
P33121	FACL2
P33121	LACS
P33121	LACS1
P33121	LACS2
O60488	ACSL4
O60488	ACS4
O60488	FACL4
O60488	LACS4
Q9UKU0	ACSL6
Q9UKU0	ACS2
Q9UKU0	FACL6
Q9UKU0	KIAA0837
Q9UKU0	LACS5
Q9ULC5	ACSL5
Q9ULC5	ACS5
Q9ULC5	FACL5
Q9ULC5	UNQ633/PRO1250
Q08AH1	ACSM1
Q08AH1	BUCS1
Q08AH1	LAE
Q08AH1	MACS1
P0C7M7	ACSM4
Q53FZ2	ACSM3
Q53FZ2	SAH
O95573	ACSL3
O95573	ACS3
O95573	FACL3
O95573	LACS3
Q6P461	ACSM6
Q6P461	C10orf129
Q9H6R3	ACSS3
Q6NUN0	ACSM5
Q6NUN0	MACS3
P62736	ACTA2
P62736	ACTSA
P62736	ACTVS
P62736	GIG46
Q562R1	ACTBL2
Q9BYX7	POTEKP
Q9BYX7	ACTBL3
Q9BYX7	FKSG30
P60709	ACTB
P63261	ACTG1
P63261	ACTB
P63261	ACTG
P68032	ACTC1
P68032	ACTC
Q01718	MC2R
Q01718	ACTHR
P63267	ACTG2
P63267	ACTA3
P63267	ACTL3
P63267	ACTSG
Q9H568	ACTL8
Q8TC94	ACTL9
Q8TC94	ACTL7C
Q8TC94	HSD21
P12814	ACTN1
P35609	ACTN2
O43707	ACTN4
Q08043	ACTN3
P68133	ACTA1
P68133	ACTA
Q8TDG2	ACTRT1
Q8TDG2	ARPT1
Q8TDG2	HSD27
Q8TDY3	ACTRT2
Q8TDY3	ARPM2
Q9BYD9	ACTRT3
Q9BYD9	ARPM1
P42025	ACTR1B
P42025	CTRN2
P61163	ACTR1A
P61163	CTRN1
P36896	ACVR1B
P36896	ACVRLK4
P36896	ALK4
Q8NER5	ACVR1C
Q8NER5	ALK7
P37023	ACVRL1
P37023	ACVRLK1
P37023	ALK1
Q03154	ACY1
P45381	ASPA
P45381	ACY2
P45381	ASP
Q04771	ACVR1
Q04771	ACVRLK2
Q96HD9	ACY3
Q96HD9	ASPA2
P07311	ACYP1
P07311	ACYPE
P14621	ACYP2
P14621	ACYP
O14672	ADAM10
O14672	KUZ
O14672	MADM
O75078	ADAM11
O75078	MDC
O43184	ADAM12
O43184	MLTN
O43184	UNQ346/PRO545
Q13444	ADAM15
Q13444	MDC15
P78536	ADAM17
P78536	CSVP
P78536	TACE
Q9Y3Q7	ADAM18
Q9Y3Q7	TMDC3
Q9Y3Q7	UNQ858/PRO1867
Q9H013	ADAM19
Q9H013	MLTNB
Q9H013	FKSG34
P35348	ADRA1A
P35348	ADRA1C
P35368	ADRA1B
P25100	ADRA1D
P25100	ADRA1A
O43506	ADAM20
Q9UKJ8	ADAM21
Q9P0K1	ADAM22
Q9P0K1	MDC2
O75077	ADAM23
O75077	MDC3
Q9UKQ2	ADAM28
Q9UKQ2	ADAM23
Q9UKQ2	MDCL
Q9UKF5	ADAM29
P18089	ADRA2B
P18089	ADRA2L1
P18089	ADRA2RL1
P08913	ADRA2A
P08913	ADRA2R
P08913	ADRAR
P18825	ADRA2C
P18825	ADRA2L2
P18825	ADRA2RL2
Q9UKF2	ADAM30
Q9UKF2	UNQ2509/PRO5997
Q8TC27	ADAM32
Q8TC27	UNQ5982/PRO21340
Q9BZ11	ADAM33
Q9BZ11	C20orf153
Q9BZ11	UNQ873/PRO1891
Q96M93	ADAD1
Q96M93	TENR
Q8NCV1	ADAD2
Q8NCV1	TENRL
Q6DHV7	ADAL
Q99965	ADAM2
Q99965	FTNB
Q6NVV9	ADAM5
Q6NVV9	ADAM5P
Q6NVV9	TMDC2
Q9H2U9	ADAM7
Q9H2U9	GP83
P78325	ADAM8
P78325	MS2
Q13443	ADAM9
Q13443	KIAA0021
Q13443	MCMP
Q13443	MDC9
Q13443	MLTNG
Q9NPF8	ADAP2
Q9NPF8	CENTA2
O75689	ADAP1
O75689	CENTA1
A8MUL3	ADARB2-AS1
A8MUL3	C10orf109
A8MUL3	NCRNA00168
O00116	AGPS
O00116	AAG5
Q9BUB4	ADAT1
Q7Z6V5	ADAT2
Q7Z6V5	DEADC1
Q96EY9	ADAT3
Q96EY9	TAD3
Q86TW2	ADCK1
Q7Z695	ADCK2
Q7Z695	AARF
P00813	ADA
P00813	ADA1
Q8NI60	ADCK3
Q8NI60	CABC1
Q8NI60	PP265
Q96D53	ADCK4
Q3MIX3	ADCK5
Q5VUY0	AADACL3
Q6P093	AADACL2
Q5VUY2	AADACL4
Q08828	ADCY1
O60266	ADCY3
O60266	KIAA0511
O95622	ADCY5
P40145	ADCY8
Q96PN6	ADCY10
Q96PN6	SAC
Q8NFM4	ADCY4
O60503	ADCY9
O60503	KIAA0520
O43306	ADCY6
O43306	KIAA0422
P51828	ADCY7
P51828	KIAA0037
Q08462	ADCY2
Q08462	KIAA1060
P35611	ADD1
P35611	ADDA
P35612	ADD2
P35612	ADDB
Q9UEY8	ADD3
Q9UEY8	ADDL
O15204	ADAMDEC1
Q8N7X0	ADGB
Q8N7X0	C6orf103
Q8N7X0	CAPN7L
P07327	ADH1A
P07327	ADH1
P00325	ADH1B
P00325	ADH2
P00326	ADH1C
P00326	ADH3
P08319	ADH4
P28332	ADH6
P40394	ADH7
P11766	ADH5
P11766	ADHX
P11766	FDH
Q0VDE8	ADIG
Q5T7M4	FAM132A
Q5T7M4	C1QDC2
Q5T7M4	CTRP12
Q15848	ADIPOQ
Q15848	ACDC
Q15848	ACRP30
Q15848	APM1
Q15848	GBP28
Q9Y2D8	SSX2IP
Q9Y2D8	KIAA0923
Q15847	ADIRF
Q15847	AFRO
Q15847	APM2
Q15847	C10orf116
C9JUS6	ADM5
C9JUS6	C19orf76
Q7Z4H4	ADM2
Q7Z4H4	AM2
Q9H2P0	ADNP
Q9H2P0	ADNP1
Q9H2P0	KIAA0784
Q6IQ32	ADNP2
Q6IQ32	KIAA0863
Q6IQ32	ZNF508
P55263	ADK
P35318	ADM
P35318	AM
Q9BRR6	ADPGK
Q9BRR6	PSEC0260
Q9NRN7	AASDHPPT
Q9NRN7	CGI-80
Q9NRN7	HAH-P
Q9NRN7	HSPC223
Q9NRN7	x0005
P54922	ADPRH
P54922	ARH1
Q3LIE5	ADPRM
Q3LIE5	C17orf48
Q3LIE5	MDS006
Q3LIE5	Nbla03831
Q96A54	ADIPOR1
Q96A54	PAQR1
Q96A54	TESBP1A
Q96A54	CGI-45
Q86V24	ADIPOR2
Q86V24	PAQR2
P08588	ADRB1
P08588	ADRB1R
P08588	B1AR
P07550	ADRB2
P07550	ADRB2R
P07550	B2AR
P13945	ADRB3
P13945	ADRB3R
P13945	B3AR
Q16186	ADRM1
Q16186	GP110
P22570	FDXR
P22570	ADXR
Q9Y6U3	SCIN
Q9Y6U3	KIAA1905
P12235	SLC25A4
P12235	ANT1
P05141	SLC25A5
P05141	ANT2
P12236	SLC25A6
P12236	ANT3
P12236	CDABP0051
Q9H0C2	SLC25A31
Q9H0C2	AAC4
Q9H0C2	ANT4
Q9H0C2	SFEC
Q96IZ2	ADTRP
Q96IZ2	C6orf105
Q6P4F2	FDX1L
P10109	FDX1
P10109	ADX
Q8IUX7	AEBP1
Q8IUX7	ACLP
Q6ZN18	AEBP2
Q96SZ5	ADO
Q96SZ5	C10orf22
Q6UXC1	MAMDC4
Q6UXC1	AEGP
Q6UXC1	UNQ3001/PRO9742
Q8WTP8	AEN
Q8WTP8	ISG20L1
Q8WTP8	SBBI58
Q08117	AES
Q08117	GRG
Q08117	GRG5
P55197	MLLT10
P55197	AF10
P55198	MLLT6
P55198	AF17
Q8TED9	AFAP1L1
Q13015	MLLT11
Q13015	AF1Q
Q8N4X5	AFAP1L2
Q8N4X5	KIAA1914
Q8N4X5	XB130
P42568	MLLT3
P42568	AF9
P42568	YEATS3
P55196	MLLT4
P55196	AF6
Q8N556	AFAP1
Q8N556	AFAP
P43652	AFM
P43652	ALB2
P43652	ALBA
P51825	AFF1
P51825	AF4
P51825	FEL
P51825	MLLT2
P51825	PBM1
P51816	AFF2
P51816	FMR2
P51816	OX19
P51826	AFF3
P51826	LAF4
Q9UHB7	AFF4
Q9UHB7	AF5Q31
Q9UHB7	MCEF
Q9UHB7	HSPC092
Q9Y4W6	AFG3L2
Q6ULP2	AFTPH
Q6ULP2	AFTH
C9J202	ALG1L2
Q5I7T1	ALG10B
Q5I7T1	KCR1
Q5T2P9	AGAP10
Q5T2P9	CTGLF7
Q5BKT4	ALG10
Q5BKT4	ALG10A
Q8TF27	AGAP11
Q8TF27	KIAA1975
P06280	GLA
Q9UPQ3	AGAP1
Q9UPQ3	CENTG2
Q9UPQ3	KIAA1099
Q99490	AGAP2
Q99490	CENTG1
Q99490	KIAA0167
Q96P47	AGAP3
Q96P47	CENTG3
Q96P64	AGAP4
Q96P64	CTGLF1
Q96P64	MRIP2
Q5VUJ5	AGAP7P
Q5VUJ5	AGAP7
Q5VUJ5	CTGLF4
A6NIR3	AGAP5
A6NIR3	CTGLF2
Q5VW22	AGAP6
Q5VW22	CTGLF3
Q5VTM2	AGAP9
Q5VTM2	CTGLF6
Q5SRD3	AGAP8
Q5SRD3	CTGLF5
P52594	AGFG1
P52594	HRB
P52594	RAB
P52594	RIP
Q8N302	AGGF1
Q8N302	GPATC7
Q8N302	GPATCH7
Q8N302	VG5Q
O95081	AGFG2
O95081	HRBL
O95081	RABR
Q9H0P7	AGPAT4-IT1
Q9H0P7	C6orf59
Q9H0P7	NCRNA00241
Q53H12	AGK
Q53H12	MULK
O95394	PGM3
O95394	AGM1
Q9UL18	AGO1
Q9UL18	EIF2C1
Q9UKV8	AGO2
Q9UKV8	EIF2C2
Q9H9G7	AGO3
Q9H9G7	EIF2C3
Q9HCK5	AGO4
Q9HCK5	EIF2C4
Q9HCK5	KIAA1567
Q8TD06	AGR3
Q8TD06	BCMP11
Q8TD06	UNQ642/PRO1272
O95994	AGR2
O95994	AG2
