P15309;P04626;11067847|9705354;2;dephosphorylation reaction
Q13202;Q16539;8910287|10915787;2;dephosphorylation reaction
P09923;P16671;21900644;2;dephosphorylation reaction
P09923;P0C0S8;6167574;1;dephosphorylation reaction
Q16667;P24941;7569954|11463386|15530371;3;dephosphorylation reaction
O95278;Q9UMS0;12915448;1;dephosphorylation reaction
O95278;P49841;16959610;2;dephosphorylation reaction
P10586;P35222;10187801;1;dephosphorylation reaction
P10586;P06213;11158333|1321126|7852302|8732688|8995282;3;dephosphorylation reaction
P10586;P10586;11158333;1;dephosphorylation reaction
P10586;P08581;16415345;1;dephosphorylation reaction
Q8NEJ0;P45983;16720344;2;dephosphorylation reaction
P24666;P02730;2418829;1;dephosphorylation reaction
P24666;P15090;1304913;1;dephosphorylation reaction
P24666;P35222;12438242|16287083;1;dephosphorylation reaction
P24666;P12318;17537991;2;dephosphorylation reaction
P24666;P00533;9784386|2787757|7532092;2;dephosphorylation reaction
P24666;Q05397;12055185;2;dephosphorylation reaction
P24666;P06213;17353188|9299573;2;dephosphorylation reaction
P24666;O43561;17537991;1;dephosphorylation reaction
P24666;P24666;8576112|16890200;1;dephosphorylation reaction
P24666;P42229;14637146;2;dephosphorylation reaction
P24666;P35968;10608891;2;dephosphorylation reaction
P24666;P31749;17353188;1;dephosphorylation reaction
P24666;P43403;11976341;1;dephosphorylation reaction
P24666;P12931;19088431;2;dephosphorylation reaction
P24666;P09619;12149261;2;dephosphorylation reaction
Q9Y2R2;P20963;16461343;2;dephosphorylation reaction
Q9Y2R2;P06239;16461343;2;dephosphorylation reaction
Q9Y2R2;P43403;16461343;2;dephosphorylation reaction
P28562;P45984;8626452;1;dephosphorylation reaction
P28562;P27361;20858750|14695202|12676937;3;dephosphorylation reaction
P28562;P45983;9202001;2;dephosphorylation reaction
P28562;Q16539;19741200|9202001;3;dephosphorylation reaction
P28562;P28482;8221888|7939666;2;dephosphorylation reaction
Q13115;P45984;8626452;1;dephosphorylation reaction
Q13115;P28482;7535768|8626452;3;dephosphorylation reaction
Q13115;P27361;7535768;1;dephosphorylation reaction
Q16828;P28482;8670865;2;dephosphorylation reaction
Q99956;P27361;11988087|9030581|18296638;2;dephosphorylation reaction
Q99956;P28482;11988087|9030581|18296638;3;dephosphorylation reaction
Q99956;P45983;18296638;1;dephosphorylation reaction
Q99956;P45984;18296638;1;dephosphorylation reaction
Q99956;Q16539;11988087|9030581|18296638;2;dephosphorylation reaction
Q9Y6W6;P45983;10391943|10597297;3;dephosphorylation reaction
Q9Y6W6;P45984;10597297;1;dephosphorylation reaction
Q9Y6W6;Q16539;10391943|10597297;3;dephosphorylation reaction
O95147;P27361;11123293;2;dephosphorylation reaction
O95147;P45984;11123293;2;dephosphorylation reaction
O95147;Q16539;11123293;1;dephosphorylation reaction
Q9BY84;P45984;11564882;1;dephosphorylation reaction
Q9BY84;P53779;15888437;1;dephosphorylation reaction
Q16829;P28482;9788880;2;dephosphorylation reaction
Q9BVJ7;P27361;15147733;1;dephosphorylation reaction
Q9BVJ7;P02686;15281913;1;dephosphorylation reaction
Q9NYA4;P84022;20061380;1;dephosphorylation reaction
Q05923;P28482;8626452;1;dephosphorylation reaction
Q05923;Q16539;8626452;1;dephosphorylation reaction
Q9P0J1;Q15797;16510868;1;dephosphorylation reaction
Q9P0J1;P29803;16436377;1;dephosphorylation reaction
Q9P0J1;P08559;7782287|16545080|14644048|16436377;2;dephosphorylation reaction
Q9P2J9;Q15797;16510868;1;dephosphorylation reaction
Q9P2J9;P29803;16436377;1;dephosphorylation reaction
Q9P2J9;P08559;14644048|16436377;2;dephosphorylation reaction
Q15678;P35222;12808048;1;dephosphorylation reaction
Q96HS1;Q99683;19590015;2;dephosphorylation reaction
O60346;Q9Y243;17386267|19261608;3;dephosphorylation reaction
O60346;P31749;15808505;2;dephosphorylation reaction
O60346;P31751;17386267|19261608;3;dephosphorylation reaction
O60346;P17252;18162466;2;dephosphorylation reaction
O60346;P05771;18162466;2;dephosphorylation reaction
O60346;Q13043;20513427;2;dephosphorylation reaction
Q6ZVD8;Q9Y243;17386267|19261608;3;dephosphorylation reaction
Q6ZVD8;P31749;17386267|19261608;3;dephosphorylation reaction
Q6ZVD8;P31751;17386267|19261608;3;dephosphorylation reaction
Q6ZVD8;P17252;18162466;2;dephosphorylation reaction
Q6ZVD8;P05771;18162466;2;dephosphorylation reaction
Q6ZVD8;Q13043;20513427;2;dephosphorylation reaction
Q9NRX4;P62873;16039992;2;dephosphorylation reaction
Q9NRX4;O15554;18796614;2;dephosphorylation reaction
Q9NRX4;P53396;12788074;1;dephosphorylation reaction
Q9NRX4;P62805;21679093;1;dephosphorylation reaction
O75319;P02686;10347225;1;dephosphorylation reaction
P05187;P13807;6243946;1;dephosphorylation reaction
Q96GD0;P23528;15580268;2;dephosphorylation reaction
P62136;P62136;19396163;1;dephosphorylation reaction
P62136;P04049;7604263;1;dephosphorylation reaction
P62136;P49674;9430669;1;dephosphorylation reaction
P62136;Q9BV73;10880350;1;dephosphorylation reaction
P62136;P05198;9694816|12941928|21622569|9023344;2;dephosphorylation reaction
P62136;Q05329;15147202;1;dephosphorylation reaction
P62136;Q13422;19282287;2;dephosphorylation reaction
P62136;P02686;8617739|16585947;2;dephosphorylation reaction
P62136;O75376;12410313;1;dephosphorylation reaction
P62136;P17252;9675027|1575696;2;dephosphorylation reaction
P62136;Q15139;9507012;1;dephosphorylation reaction
P62136;P19525;12138106;2;dephosphorylation reaction
P62136;Q15054;18826257;2;dephosphorylation reaction
P62136;P06400;8380224|8380637;2;dephosphorylation reaction
P62136;P21817;9922179;1;dephosphorylation reaction
P62136;Q99835;21730325;1;dephosphorylation reaction
P62136;P42575;19531356;2;dephosphorylation reaction
P62136;P16104;12926989;1;dephosphorylation reaction
P62136;P27708;4092695;1;dephosphorylation reaction
P62136;Q8TEW0;18641122;1;dephosphorylation reaction
P62136;P04637;15178317|16501611;3;dephosphorylation reaction
P62136;P10636;16262633;1;dephosphorylation reaction
P62136;P30307;14592972|16467385;1;dephosphorylation reaction
P62136;P19429;16585947;1;dephosphorylation reaction
P62136;P35236;14613483;1;dephosphorylation reaction
P62136;O43865;17635105;2;dephosphorylation reaction
P62136;Q05397;15975092|11513739;1;dephosphorylation reaction
P62136;O15169;17318175;1;dephosphorylation reaction
P62136;P38398;12438214|17603999;2;dephosphorylation reaction
P62136;Q92934;PMC3005908;1;dephosphorylation reaction
P62136;P55211;16888006;2;dephosphorylation reaction
P62136;Q13188;21199877;1;dephosphorylation reaction
P62136;Q13043;21199877;1;dephosphorylation reaction
P62136;P50750;21533037|18483222;2;dephosphorylation reaction
P62136;P45379;16585947;1;dephosphorylation reaction
P62136;Q9UQM7;9109540;1;dephosphorylation reaction
P62136;Q13555;18338982;1;dephosphorylation reaction
P62136;O14965;11039908;1;dephosphorylation reaction
P62136;P29474;19036824;1;dephosphorylation reaction
P62136;P05771;8749392|7961910;1;dephosphorylation reaction
P62136;Q05655;11959144;1;dephosphorylation reaction
P62136;Q99259;15147202;1;dephosphorylation reaction
P62140;P04049;7604263;1;dephosphorylation reaction
P62140;P06400;8380224|8380637;2;dephosphorylation reaction
P62140;P49674;9430669;1;dephosphorylation reaction
P62140;Q9BV73;10880350;1;dephosphorylation reaction
P62140;P05198;9694816|12941928|21622569|9023344;2;dephosphorylation reaction
P62140;Q05329;15147202;1;dephosphorylation reaction
P62140;Q13422;19282287;2;dephosphorylation reaction
P62140;P02686;8617739|16585947;2;dephosphorylation reaction
P62140;O75376;12410313;1;dephosphorylation reaction
P62140;P17252;9675027|1575696;2;dephosphorylation reaction
P62140;Q15139;9507012;1;dephosphorylation reaction
P62140;Q15054;18826257;2;dephosphorylation reaction
P62140;P21817;9922179;1;dephosphorylation reaction
P62140;Q99835;21730325;1;dephosphorylation reaction
P62140;P42575;19531356;2;dephosphorylation reaction
P62140;P16104;12926989;1;dephosphorylation reaction
P62140;P27708;4092695;1;dephosphorylation reaction
P62140;P04637;15178317|16501611;3;dephosphorylation reaction
P62140;P10636;16262633;1;dephosphorylation reaction
P62140;P30307;14592972|16467385;1;dephosphorylation reaction
P62140;P19429;16585947;1;dephosphorylation reaction
P62140;P35236;14613483;1;dephosphorylation reaction
P62140;O43865;17635105;2;dephosphorylation reaction
P62140;Q05397;15975092|11513739;1;dephosphorylation reaction
P62140;O15169;17318175;1;dephosphorylation reaction
P62140;Q92934;PMC3005908;1;dephosphorylation reaction
P62140;Q13188;21199877;1;dephosphorylation reaction
P62140;Q13043;21199877;1;dephosphorylation reaction
P62140;P45379;16585947;1;dephosphorylation reaction
P62140;Q9UQM7;9109540;1;dephosphorylation reaction
P62140;Q13555;18338982;1;dephosphorylation reaction
P62140;O14965;11039908;1;dephosphorylation reaction
P62140;P29474;19036824;1;dephosphorylation reaction
P62140;Q05655;11959144;1;dephosphorylation reaction
P62140;Q99259;15147202;1;dephosphorylation reaction
P36873;P04049;7604263;1;dephosphorylation reaction
P36873;P06400;8380224|8380637;2;dephosphorylation reaction
P36873;P49674;9430669;1;dephosphorylation reaction
P36873;Q9BV73;10880350;1;dephosphorylation reaction
P36873;P05198;9694816|12941928|21622569|9023344;2;dephosphorylation reaction
P36873;Q05329;15147202;1;dephosphorylation reaction
P36873;Q13422;19282287;2;dephosphorylation reaction
P36873;P02686;8617739|16585947;2;dephosphorylation reaction
P36873;O75376;12410313;1;dephosphorylation reaction
P36873;P17252;9675027|1575696|8805373;2;dephosphorylation reaction
P36873;Q15139;9507012;1;dephosphorylation reaction
P36873;Q15054;18826257;2;dephosphorylation reaction
P36873;P21817;9922179;1;dephosphorylation reaction
P36873;Q99835;21730325;1;dephosphorylation reaction
P36873;P42575;19531356;2;dephosphorylation reaction
P36873;P16104;12926989;1;dephosphorylation reaction
P36873;P27708;4092695;1;dephosphorylation reaction
P36873;P04637;15178317|16501611;3;dephosphorylation reaction
P36873;Q13315;20188555;1;dephosphorylation reaction
P36873;P10636;16262633;1;dephosphorylation reaction
P36873;P30307;14592972|16467385;1;dephosphorylation reaction
P36873;P19429;16585947;1;dephosphorylation reaction
P36873;P35236;14613483;1;dephosphorylation reaction
P36873;O43865;17635105;2;dephosphorylation reaction
P36873;Q05397;15975092|11513739;1;dephosphorylation reaction
P36873;O15169;17318175;1;dephosphorylation reaction
P36873;Q92934;PMC3005908;1;dephosphorylation reaction
P36873;Q13188;21199877;1;dephosphorylation reaction
P36873;Q13043;21199877;1;dephosphorylation reaction
P36873;P45379;16585947;1;dephosphorylation reaction
P36873;Q9UQM7;9109540;1;dephosphorylation reaction
P36873;Q13555;18338982;1;dephosphorylation reaction
P36873;O14965;11039908;1;dephosphorylation reaction
P36873;P68431;21514157;2;dephosphorylation reaction
P36873;P29474;19036824;1;dephosphorylation reaction
P36873;Q05655;11959144;1;dephosphorylation reaction
P36873;Q99259;15147202;1;dephosphorylation reaction
P67775;Q13873;19339557;1;dephosphorylation reaction
P67775;P02489;11295434;1;dephosphorylation reaction
P67775;Q13131;8652652;1;dephosphorylation reaction
P67775;O15169;10421629;1;dephosphorylation reaction
P67775;Q07812;16679323;2;dephosphorylation reaction
P67775;Q16566;8530476;1;dephosphorylation reaction
P67775;Q14012;1320022;1;dephosphorylation reaction
P67775;Q6P2M8;1320022;1;dephosphorylation reaction
P67775;Q13554;7798931;1;dephosphorylation reaction
P67775;P06493;1846321;1;dephosphorylation reaction
P67775;Q15078;21482799;1;dephosphorylation reaction
P67775;P50750;16048649;1;dephosphorylation reaction
P67775;Q13976;10322434;1;dephosphorylation reaction
P67775;P49674;9430669;1;dephosphorylation reaction
P67775;P16220;8386317|8065321;1;dephosphorylation reaction
P67775;Q05329;15147202;1;dephosphorylation reaction
P67775;P04792;7510704;2;dephosphorylation reaction
P67775;O15111;9252186;1;dephosphorylation reaction
P67775;O14920;19607706;1;dephosphorylation reaction
P67775;P45983;10322434;1;dephosphorylation reaction
P67775;P49137;1327754;1;dephosphorylation reaction
P67775;P02686;9644267|10866685|16895907;2;dephosphorylation reaction
P67775;Q02750;1716348;1;dephosphorylation reaction
P67775;P12036;20031277;1;dephosphorylation reaction
P67775;P28749;18927618;1;dephosphorylation reaction
P67775;P56945;11593413;1;dephosphorylation reaction
P67775;P23443;2826472|11124802|10200280;2;dephosphorylation reaction
P67775;Q15418;7623830;1;dephosphorylation reaction
P67775;P51812;7623830;1;dephosphorylation reaction
P67775;P49023;10675325;1;dephosphorylation reaction
P67775;P41743;15367694;1;dephosphorylation reaction
P67775;P17252;9675027;1;dephosphorylation reaction
P67775;Q15139;9507012;1;dephosphorylation reaction
P67775;P53350;9344838;1;dephosphorylation reaction
P67775;Q15172;10866685;1;dephosphorylation reaction
P67775;P04049;7604263;1;dephosphorylation reaction
P67775;P45985;10322434;1;dephosphorylation reaction
P67775;Q15797;19339557;2;dephosphorylation reaction
P67775;P84022;19951945;2;dephosphorylation reaction
P67775;Q99835;21730325;1;dephosphorylation reaction
P67775;P12931;10322434;1;dephosphorylation reaction
P67775;P50552;7656973;1;dephosphorylation reaction
P67775;P08670;10359611;2;dephosphorylation reaction
P67775;P68431;15880462;1;dephosphorylation reaction
P67775;Q92934;12944463|PMC3005908;2;dephosphorylation reaction
P67775;P37840;21562258;2;dephosphorylation reaction
P67775;P16104;16310392;2;dephosphorylation reaction
P67775;P27708;4092695;1;dephosphorylation reaction
P67775;P42574;15569672;1;dephosphorylation reaction
P67775;Q8WUI4;18339811;2;dephosphorylation reaction
P67775;P10636;16262633|12435421|1330687|8982166|10464280;2;dephosphorylation reaction
P67775;Q13315;15510216;1;dephosphorylation reaction
P67775;Q9NYA1;18852266;1;dephosphorylation reaction
P67775;Q6VY07;14633983;1;dephosphorylation reaction
P67775;O14757;17015476;2;dephosphorylation reaction
P67775;P08100;8617805;1;dephosphorylation reaction
P67775;Q08379;10769027;1;dephosphorylation reaction
P67775;P04637;1848668|17245430|14712210;3;dephosphorylation reaction
P67775;Q9H0H5;18201571;1;dephosphorylation reaction
P67775;P05787;16554440;1;dephosphorylation reaction
P67775;Q04206;17188031;1;dephosphorylation reaction
P67775;Q13153;18586681|10322434;3;dephosphorylation reaction
P67775;P01106;15048125;1;dephosphorylation reaction
P67775;Q9BXL7;21157432;2;dephosphorylation reaction
P67775;Q13522;11278334;2;dephosphorylation reaction
P67775;P40189;15786731;1;dephosphorylation reaction
P67775;P10415;15225643|9852076;3;dephosphorylation reaction
P67775;Q12933;17188031;1;dephosphorylation reaction
P67775;P24941;7569954;1;dephosphorylation reaction
P67775;Q13188;21199877;1;dephosphorylation reaction
P67775;Q16539;12548554|12297294;2;dephosphorylation reaction
P67775;Q13043;21199877;1;dephosphorylation reaction
P67775;P28482;7780739|16456541|2154696;3;dephosphorylation reaction
P67775;O43318;17079228;1;dephosphorylation reaction
P67775;P17612;8550570;1;dephosphorylation reaction
P67775;Q00987;11983168;2;dephosphorylation reaction
P67775;P32519;18714041;1;dephosphorylation reaction
P67775;Q9UQM7;9109540|7798931;2;dephosphorylation reaction
P67775;Q13555;18338982;1;dephosphorylation reaction
P67775;Q9Y243;18160256;2;dephosphorylation reaction
P67775;P31749;11087733|11812651|15367694;3;dephosphorylation reaction
P67775;P05771;8749392|15880462;3;dephosphorylation reaction
P67775;Q05655;11959144;2;dephosphorylation reaction
P67775;P13639;8386634|2555220|2176079;2;dephosphorylation reaction
P67775;O96017;15380617|16596250;3;dephosphorylation reaction
P67775;Q9UD71;12065642|10217279;1;dephosphorylation reaction
P67775;P05556;14660602|10896784;2;dephosphorylation reaction
P67775;Q99259;15147202;1;dephosphorylation reaction
P62714;Q13873;19339557;1;dephosphorylation reaction
P62714;P02489;11295434;1;dephosphorylation reaction
P62714;Q13131;8652652;1;dephosphorylation reaction
P62714;O15169;10421629;1;dephosphorylation reaction
P62714;Q07812;16679323;2;dephosphorylation reaction
P62714;Q16566;8530476;1;dephosphorylation reaction
P62714;Q14012;1320022;1;dephosphorylation reaction
P62714;Q6P2M8;1320022;1;dephosphorylation reaction
P62714;Q13554;7798931;1;dephosphorylation reaction
P62714;P06493;1846321;1;dephosphorylation reaction
P62714;Q15078;21482799;1;dephosphorylation reaction
P62714;P50750;16048649;1;dephosphorylation reaction
P62714;Q13976;10322434;1;dephosphorylation reaction
P62714;P49674;9430669;1;dephosphorylation reaction
P62714;P16220;8386317|8065321;1;dephosphorylation reaction
P62714;Q05329;15147202;1;dephosphorylation reaction
P62714;P04792;7510704;2;dephosphorylation reaction
P62714;O15111;9252186;1;dephosphorylation reaction
P62714;P45983;10322434;1;dephosphorylation reaction
P62714;P49137;1327754;1;dephosphorylation reaction
P62714;P02686;9644267|10866685|16895907;2;dephosphorylation reaction
P62714;Q02750;1716348;1;dephosphorylation reaction
P62714;P12036;20031277;1;dephosphorylation reaction
P62714;P28749;18927618;1;dephosphorylation reaction
P62714;P56945;11593413;1;dephosphorylation reaction
P62714;P23443;2826472|11124802|10200280;2;dephosphorylation reaction
P62714;Q15418;7623830;1;dephosphorylation reaction
P62714;P51812;7623830;1;dephosphorylation reaction
P62714;P49023;10675325;1;dephosphorylation reaction
P62714;P41743;15367694;1;dephosphorylation reaction
P62714;P17252;9675027;1;dephosphorylation reaction
P62714;Q15139;9507012;1;dephosphorylation reaction
P62714;P53350;9344838;1;dephosphorylation reaction
P62714;Q15172;10866685;1;dephosphorylation reaction
P62714;P04049;7604263;1;dephosphorylation reaction
P62714;P45985;10322434;1;dephosphorylation reaction
P62714;Q15797;19339557;2;dephosphorylation reaction
P62714;P84022;19951945;2;dephosphorylation reaction
P62714;Q99835;21730325;1;dephosphorylation reaction
P62714;P12931;10322434;1;dephosphorylation reaction
P62714;P50552;7656973;1;dephosphorylation reaction
P62714;P08670;10359611;2;dephosphorylation reaction
P62714;P68431;15880462;1;dephosphorylation reaction
P62714;Q92934;12944463|PMC3005908;2;dephosphorylation reaction
P62714;P37840;21562258;2;dephosphorylation reaction
P62714;P16104;16310392;2;dephosphorylation reaction
P62714;P27708;4092695;1;dephosphorylation reaction
P62714;P42574;15569672;1;dephosphorylation reaction
P62714;Q8WUI4;18339811;2;dephosphorylation reaction
P62714;O14920;17188031|19607706;3;dephosphorylation reaction
P62714;P10636;16262633|12435421|1330687|8982166|10464280;2;dephosphorylation reaction
P62714;Q13315;15510216;1;dephosphorylation reaction
P62714;Q9NYA1;18852266;1;dephosphorylation reaction
P62714;Q6VY07;14633983;1;dephosphorylation reaction
P62714;O14757;17015476;2;dephosphorylation reaction
P62714;P08100;8617805;1;dephosphorylation reaction
P62714;Q08379;10769027;1;dephosphorylation reaction
P62714;P04637;1848668|17245430|14712210;3;dephosphorylation reaction
P62714;Q9H0H5;18201571;1;dephosphorylation reaction
P62714;P05787;16554440;1;dephosphorylation reaction
P62714;Q13153;18586681|10322434;3;dephosphorylation reaction
P62714;P01106;15048125;1;dephosphorylation reaction
P62714;Q9BXL7;21157432;2;dephosphorylation reaction
P62714;Q13522;11278334;2;dephosphorylation reaction
P62714;P40189;15786731;1;dephosphorylation reaction
P62714;P10415;15225643|9852076;3;dephosphorylation reaction
P62714;Q12933;17188031;1;dephosphorylation reaction
P62714;P24941;7569954;1;dephosphorylation reaction
P62714;Q13188;21199877;1;dephosphorylation reaction
P62714;Q16539;12548554|12297294;2;dephosphorylation reaction
P62714;Q13043;21199877;1;dephosphorylation reaction
P62714;P28482;7780739|16456541|2154696;3;dephosphorylation reaction
P62714;O43318;17079228;1;dephosphorylation reaction
P62714;P17612;8550570;1;dephosphorylation reaction
P62714;Q00987;11983168;2;dephosphorylation reaction
P62714;P32519;18714041;1;dephosphorylation reaction
P62714;Q9UQM7;9109540|7798931;2;dephosphorylation reaction
P62714;Q13555;18338982;1;dephosphorylation reaction
P62714;Q9Y243;18160256;2;dephosphorylation reaction
P62714;P31749;11087733|11812651|15367694;3;dephosphorylation reaction
P62714;P05771;8749392|15880462;3;dephosphorylation reaction
P62714;Q05655;11959144;2;dephosphorylation reaction
P62714;P13639;8386634|2555220|2176079;2;dephosphorylation reaction
P62714;O96017;15380617|16596250;3;dephosphorylation reaction
P62714;Q9UD71;12065642|10217279;1;dephosphorylation reaction
P62714;P05556;14660602|10896784;2;dephosphorylation reaction
P62714;Q99259;15147202;1;dephosphorylation reaction
Q08209;Q13469;9660947|11030334;2;dephosphorylation reaction
Q08209;P02489;2548498;1;dephosphorylation reaction
Q08209;P27824;20700529;1;dephosphorylation reaction
Q08209;P49674;9430669;1;dephosphorylation reaction
Q08209;Q05329;15147202;1;dephosphorylation reaction
Q08209;P04792;7510704;1;dephosphorylation reaction
Q08209;P12036;20031277;1;dephosphorylation reaction
Q08209;Q14973;12065290;1;dephosphorylation reaction
Q08209;P13861;9660947;1;dephosphorylation reaction
Q08209;Q8WYL5;15671020;1;dephosphorylation reaction
Q08209;P50552;7656973;1;dephosphorylation reaction
Q08209;P53805;12063245;1;dephosphorylation reaction
Q08209;Q6VAB6;19560418;1;dephosphorylation reaction
Q08209;P10636;16262633|15959850|9660947;2;dephosphorylation reaction
Q08209;P21333;16442073;2;dephosphorylation reaction
Q08209;P05412;17215518;1;dephosphorylation reaction
Q08209;P19419;10329725;1;dephosphorylation reaction
Q08209;O00429;18838687|17721437;2;dephosphorylation reaction
Q08209;Q13522;11278334;2;dephosphorylation reaction
Q08209;Q92934;10195903|PMC3005908;3;dephosphorylation reaction
Q08209;P50570;20496096;2;dephosphorylation reaction
Q08209;Q05193;8052858|20496096;1;dephosphorylation reaction
Q08209;P49841;19659461;1;dephosphorylation reaction
Q08209;Q9UD71;12065642|10217279;1;dephosphorylation reaction
Q08209;Q99259;7896780|15147202;1;dephosphorylation reaction
P16298;Q13469;9660947|11030334;2;dephosphorylation reaction
P16298;P02489;2548498;1;dephosphorylation reaction
P16298;P27824;20700529;1;dephosphorylation reaction
P16298;P49674;9430669;1;dephosphorylation reaction
P16298;Q05329;15147202;1;dephosphorylation reaction
P16298;P04792;7510704;1;dephosphorylation reaction
P16298;P12036;20031277;1;dephosphorylation reaction
P16298;Q14973;12065290;1;dephosphorylation reaction
P16298;P13861;9660947;1;dephosphorylation reaction
P16298;Q8WYL5;15671020;1;dephosphorylation reaction
P16298;P50552;7656973;1;dephosphorylation reaction
P16298;P53805;12063245;1;dephosphorylation reaction
P16298;Q6VAB6;19560418;1;dephosphorylation reaction
P16298;P10636;16262633|15959850|9660947;2;dephosphorylation reaction
P16298;P21333;16442073;2;dephosphorylation reaction
P16298;P05412;17215518;1;dephosphorylation reaction
P16298;P19419;10329725;1;dephosphorylation reaction
P16298;O00429;18838687|17721437;2;dephosphorylation reaction
P16298;Q13522;11278334;2;dephosphorylation reaction
P16298;Q92934;10195903|PMC3005908;3;dephosphorylation reaction
P16298;P50570;20496096;2;dephosphorylation reaction
P16298;Q05193;8052858|20496096;1;dephosphorylation reaction
P16298;P49841;19659461;1;dephosphorylation reaction
P16298;Q9UD71;12065642|10217279;1;dephosphorylation reaction
P16298;Q99259;7896780|15147202;1;dephosphorylation reaction
P48454;Q13469;9660947|11030334;2;dephosphorylation reaction
P48454;P02489;2548498;1;dephosphorylation reaction
P48454;P27824;20700529;1;dephosphorylation reaction
P48454;P49674;9430669;1;dephosphorylation reaction
P48454;Q05329;15147202;1;dephosphorylation reaction
P48454;P04792;7510704;1;dephosphorylation reaction
P48454;P12036;20031277;1;dephosphorylation reaction
